,State,Food Insecurity Rate,Child food insecurity rate,Year
3928,Indiana,0.171,0.243,2010
3929,Indiana,0.141,0.219,2010
3930,Indiana,0.099,0.145,2010
3931,Indiana,0.122,0.174,2010
3932,Indiana,0.129,0.206,2010
3933,Indiana,0.113,0.159,2010
3934,Indiana,0.168,0.251,2010
3935,Indiana,0.174,0.257,2010
3936,Indiana,0.15,0.225,2010
3937,Indiana,0.136,0.207,2010
3938,Indiana,0.132,0.209,2010
3939,Indiana,0.14400000000000002,0.234,2010
3940,Indiana,0.157,0.242,2010
3941,Indiana,0.157,0.234,2010
3942,Indiana,0.11900000000000001,0.181,2010
3943,Indiana,0.136,0.214,2010
3944,Indiana,0.134,0.209,2010
3945,Indiana,0.168,0.262,2010
3946,Indiana,0.17800000000000002,0.217,2010
3947,Indiana,0.168,0.237,2010
3948,Indiana,0.16399999999999998,0.255,2010
3949,Indiana,0.16399999999999998,0.238,2010
3950,Indiana,0.18,0.207,2010
3951,Indiana,0.14800000000000002,0.233,2010
3952,Indiana,0.125,0.209,2010
3953,Indiana,0.17300000000000001,0.269,2010
3954,Indiana,0.159,0.197,2010
3955,Indiana,0.14,0.225,2010
3956,Indiana,0.133,0.207,2010
3957,Indiana,0.135,0.209,2010
3958,Indiana,0.161,0.25,2010
3959,Indiana,0.138,0.203,2010
3960,Indiana,0.171,0.268,2010
3961,Indiana,0.14400000000000002,0.221,2010
3962,Indiana,0.153,0.249,2010
3963,Indiana,0.14,0.213,2010
3964,Indiana,0.136,0.205,2010
3965,Indiana,0.124,0.189,2010
3966,Indiana,0.11599999999999999,0.179,2010
3967,Indiana,0.14800000000000002,0.251,2010
3968,Indiana,0.147,0.207,2010
3969,Indiana,0.154,0.244,2010
3970,Indiana,0.142,0.216,2010
3971,Indiana,0.145,0.219,2010
3972,Indiana,0.168,0.225,2010
3973,Indiana,0.168,0.255,2010
3974,Indiana,0.134,0.206,2010
3975,Indiana,0.133,0.212,2010
3976,Indiana,0.16899999999999998,0.269,2010
3977,Indiana,0.153,0.233,2010
3978,Indiana,0.149,0.206,2010
3979,Indiana,0.132,0.208,2010
3980,Indiana,0.155,0.209,2010
3981,Indiana,0.134,0.195,2010
3982,Indiana,0.142,0.234,2010
3983,Indiana,0.151,0.207,2010
3984,Indiana,0.166,0.255,2010
3985,Indiana,0.175,0.254,2010
3986,Indiana,0.147,0.22,2010
3987,Indiana,0.128,0.202,2010
3988,Indiana,0.109,0.16,2010
3989,Indiana,0.157,0.246,2010
3990,Indiana,0.172,0.258,2010
3991,Indiana,0.128,0.192,2010
3992,Indiana,0.136,0.213,2010
3993,Indiana,0.13,0.186,2010
3994,Iowa,0.11900000000000001,0.177,2010
3995,Iowa,0.122,0.163,2010
3996,Iowa,0.13699999999999998,0.216,2010
3997,Iowa,0.14800000000000002,0.221,2010
3998,Iowa,0.124,0.192,2010
3999,Iowa,0.11599999999999999,0.173,2010
4000,Iowa,0.147,0.196,2010
4001,Iowa,0.12,0.18,2010
4002,Iowa,0.11,0.153,2010
4003,Iowa,0.122,0.182,2010
4004,Iowa,0.11199999999999999,0.197,2010
4005,Iowa,0.122,0.188,2010
4006,Iowa,0.12,0.182,2010
4007,Iowa,0.11199999999999999,0.18,2010
4008,Iowa,0.134,0.215,2010
4009,Iowa,0.10800000000000001,0.167,2010
4010,Iowa,0.133,0.209,2010
4011,Iowa,0.10099999999999999,0.152,2010
4012,Iowa,0.129,0.187,2010
4013,Iowa,0.136,0.19,2010
4014,Iowa,0.12300000000000001,0.193,2010
4015,Iowa,0.135,0.211,2010
4016,Iowa,0.132,0.203,2010
4017,Iowa,0.10300000000000001,0.176,2010
4018,Iowa,0.10300000000000001,0.155,2010
4019,Iowa,0.133,0.191,2010
4020,Iowa,0.14400000000000002,0.194,2010
4021,Iowa,0.11800000000000001,0.174,2010
4022,Iowa,0.146,0.212,2010
4023,Iowa,0.122,0.176,2010
4024,Iowa,0.12,0.175,2010
4025,Iowa,0.133,0.215,2010
4026,Iowa,0.141,0.211,2010
4027,Iowa,0.142,0.218,2010
4028,Iowa,0.121,0.206,2010
4029,Iowa,0.12,0.178,2010
4030,Iowa,0.11800000000000001,0.168,2010
4031,Iowa,0.113,0.177,2010
4032,Iowa,0.11900000000000001,0.178,2010
4033,Iowa,0.132,0.197,2010
4034,Iowa,0.131,0.208,2010
4035,Iowa,0.126,0.189,2010
4036,Iowa,0.115,0.176,2010
4037,Iowa,0.151,0.228,2010
4038,Iowa,0.13,0.193,2010
4039,Iowa,0.115,0.184,2010
4040,Iowa,0.11699999999999999,0.183,2010
4041,Iowa,0.12,0.179,2010
4042,Iowa,0.131,0.191,2010
4043,Iowa,0.14300000000000002,0.212,2010
4044,Iowa,0.147,0.215,2010
4045,Iowa,0.133,0.156,2010
4046,Iowa,0.122,0.179,2010
4047,Iowa,0.128,0.182,2010
4048,Iowa,0.11,0.161,2010
4049,Iowa,0.157,0.24,2010
4050,Iowa,0.12300000000000001,0.167,2010
4051,Iowa,0.127,0.22,2010
4052,Iowa,0.135,0.195,2010
4053,Iowa,0.094,0.139,2010
4054,Iowa,0.124,0.182,2010
4055,Iowa,0.14,0.2,2010
4056,Iowa,0.11800000000000001,0.168,2010
4057,Iowa,0.128,0.214,2010
4058,Iowa,0.10800000000000001,0.15,2010
4059,Iowa,0.10800000000000001,0.154,2010
4060,Iowa,0.139,0.212,2010
4061,Iowa,0.136,0.184,2010
4062,Iowa,0.14800000000000002,0.233,2010
4063,Iowa,0.135,0.232,2010
4064,Iowa,0.11599999999999999,0.182,2010
4065,Iowa,0.11599999999999999,0.173,2010
4066,Iowa,0.133,0.192,2010
4067,Iowa,0.121,0.162,2010
4068,Iowa,0.09699999999999999,0.145,2010
4069,Iowa,0.11699999999999999,0.18,2010
4070,Iowa,0.125,0.18,2010
4071,Iowa,0.12,0.192,2010
4072,Iowa,0.124,0.178,2010
4073,Iowa,0.122,0.202,2010
4074,Iowa,0.114,0.178,2010
4075,Iowa,0.14,0.195,2010
4076,Iowa,0.109,0.167,2010
4077,Iowa,0.095,0.142,2010
4078,Iowa,0.135,0.155,2010
4079,Iowa,0.127,0.203,2010
4080,Iowa,0.121,0.191,2010
4081,Iowa,0.141,0.225,2010
4082,Iowa,0.152,0.245,2010
4083,Iowa,0.14800000000000002,0.241,2010
4084,Iowa,0.11199999999999999,0.166,2010
4085,Iowa,0.11599999999999999,0.187,2010
4086,Iowa,0.127,0.181,2010
4087,Iowa,0.146,0.211,2010
4088,Iowa,0.129,0.187,2010
4089,Iowa,0.115,0.16,2010
4090,Iowa,0.132,0.216,2010
4091,Iowa,0.131,0.225,2010
4092,Iowa,0.128,0.196,2010
4093,Kansas,0.146,0.221,2010
4094,Kansas,0.146,0.243,2010
4095,Kansas,0.161,0.222,2010
4096,Kansas,0.124,0.219,2010
4097,Kansas,0.126,0.201,2010
4098,Kansas,0.154,0.238,2010
4099,Kansas,0.152,0.259,2010
4100,Kansas,0.134,0.203,2010
4101,Kansas,0.126,0.198,2010
4102,Kansas,0.146,0.192,2010
4103,Kansas,0.16399999999999998,0.254,2010
4104,Kansas,0.11900000000000001,0.178,2010
4105,Kansas,0.12,0.207,2010
4106,Kansas,0.11699999999999999,0.195,2010
4107,Kansas,0.135,0.226,2010
4108,Kansas,0.135,0.217,2010
4109,Kansas,0.11199999999999999,0.178,2010
4110,Kansas,0.14800000000000002,0.243,2010
4111,Kansas,0.163,0.229,2010
4112,Kansas,0.132,0.241,2010
4113,Kansas,0.129,0.208,2010
4114,Kansas,0.159,0.234,2010
4115,Kansas,0.153,0.195,2010
4116,Kansas,0.132,0.248,2010
4117,Kansas,0.16,0.284,2010
4118,Kansas,0.121,0.162,2010
4119,Kansas,0.114,0.163,2010
4120,Kansas,0.10800000000000001,0.235,2010
4121,Kansas,0.106,0.247,2010
4122,Kansas,0.142,0.215,2010
4123,Kansas,0.162,0.201,2010
4124,Kansas,0.105,0.178,2010
4125,Kansas,0.12300000000000001,0.181,2010
4126,Kansas,0.096,0.227,2010
4127,Kansas,0.092,0.171,2010
4128,Kansas,0.099,0.136,2010
4129,Kansas,0.155,0.252,2010
4130,Kansas,0.099,0.177,2010
4131,Kansas,0.128,0.212,2010
4132,Kansas,0.13,0.204,2010
4133,Kansas,0.10400000000000001,0.208,2010
4134,Kansas,0.107,0.159,2010
4135,Kansas,0.13,0.199,2010
4136,Kansas,0.131,0.198,2010
4137,Kansas,0.127,0.216,2010
4138,Kansas,0.11699999999999999,0.173,2010
4139,Kansas,0.11199999999999999,0.228,2010
4140,Kansas,0.126,0.216,2010
4141,Kansas,0.113,0.19,2010
4142,Kansas,0.16899999999999998,0.242,2010
4143,Kansas,0.11699999999999999,0.194,2010
4144,Kansas,0.14400000000000002,0.195,2010
4145,Kansas,0.126,0.197,2010
4146,Kansas,0.158,0.231,2010
4147,Kansas,0.11599999999999999,0.153,2010
4148,Kansas,0.154,0.252,2010
4149,Kansas,0.114,0.187,2010
4150,Kansas,0.126,0.198,2010
4151,Kansas,0.122,0.197,2010
4152,Kansas,0.11199999999999999,0.191,2010
4153,Kansas,0.133,0.206,2010
4154,Kansas,0.11800000000000001,0.188,2010
4155,Kansas,0.17300000000000001,0.261,2010
4156,Kansas,0.13699999999999998,0.213,2010
4157,Kansas,0.099,0.185,2010
4158,Kansas,0.113,0.183,2010
4159,Kansas,0.16399999999999998,0.245,2010
4160,Kansas,0.099,0.174,2010
4161,Kansas,0.122,0.184,2010
4162,Kansas,0.146,0.227,2010
4163,Kansas,0.133,0.204,2010
4164,Kansas,0.125,0.206,2010
4165,Kansas,0.12,0.16,2010
4166,Kansas,0.12,0.18,2010
4167,Kansas,0.114,0.173,2010
4168,Kansas,0.12,0.186,2010
4169,Kansas,0.12,0.205,2010
4170,Kansas,0.136,0.225,2010
4171,Kansas,0.11900000000000001,0.214,2010
4172,Kansas,0.126,0.214,2010
4173,Kansas,0.162,0.193,2010
4174,Kansas,0.145,0.244,2010
4175,Kansas,0.132,0.223,2010
4176,Kansas,0.14,0.251,2010
4177,Kansas,0.134,0.221,2010
4178,Kansas,0.099,0.171,2010
4179,Kansas,0.159,0.231,2010
4180,Kansas,0.11199999999999999,0.238,2010
4181,Kansas,0.15,0.226,2010
4182,Kansas,0.11900000000000001,0.229,2010
4183,Kansas,0.129,0.234,2010
4184,Kansas,0.121,0.205,2010
4185,Kansas,0.128,0.232,2010
4186,Kansas,0.081,0.172,2010
4187,Kansas,0.107,0.213,2010
4188,Kansas,0.147,0.225,2010
4189,Kansas,0.11,0.158,2010
4190,Kansas,0.11,0.145,2010
4191,Kansas,0.126,0.195,2010
4192,Kansas,0.134,0.228,2010
4193,Kansas,0.12,0.202,2010
4194,Kansas,0.102,0.217,2010
4195,Kansas,0.17,0.252,2010
4196,Kansas,0.17,0.328,2010
4197,Kansas,0.203,0.264,2010
4198,Kentucky,0.172,0.215,2010
4199,Kentucky,0.179,0.252,2010
4200,Kentucky,0.142,0.203,2010
4201,Kentucky,0.147,0.196,2010
4202,Kentucky,0.174,0.242,2010
4203,Kentucky,0.215,0.325,2010
4204,Kentucky,0.212,0.286,2010
4205,Kentucky,0.12300000000000001,0.16,2010
4206,Kentucky,0.155,0.2,2010
4207,Kentucky,0.151,0.216,2010
4208,Kentucky,0.17800000000000002,0.255,2010
4209,Kentucky,0.168,0.238,2010
4210,Kentucky,0.207,0.295,2010
4211,Kentucky,0.17,0.24,2010
4212,Kentucky,0.138,0.183,2010
4213,Kentucky,0.17300000000000001,0.237,2010
4214,Kentucky,0.158,0.199,2010
4215,Kentucky,0.147,0.177,2010
4216,Kentucky,0.14300000000000002,0.194,2010
4217,Kentucky,0.142,0.187,2010
4218,Kentucky,0.18600000000000003,0.28,2010
4219,Kentucky,0.179,0.26,2010
4220,Kentucky,0.188,0.29,2010
4221,Kentucky,0.192,0.228,2010
4222,Kentucky,0.159,0.217,2010
4223,Kentucky,0.22899999999999998,0.304,2010
4224,Kentucky,0.182,0.274,2010
4225,Kentucky,0.155,0.221,2010
4226,Kentucky,0.19699999999999998,0.285,2010
4227,Kentucky,0.145,0.202,2010
4228,Kentucky,0.18100000000000002,0.243,2010
4229,Kentucky,0.228,0.337,2010
4230,Kentucky,0.19,0.275,2010
4231,Kentucky,0.153,0.174,2010
4232,Kentucky,0.175,0.235,2010
4233,Kentucky,0.19899999999999998,0.307,2010
4234,Kentucky,0.147,0.189,2010
4235,Kentucky,0.228,0.271,2010
4236,Kentucky,0.17800000000000002,0.288,2010
4237,Kentucky,0.168,0.219,2010
4238,Kentucky,0.163,0.238,2010
4239,Kentucky,0.163,0.238,2010
4240,Kentucky,0.19,0.27,2010
4241,Kentucky,0.171,0.225,2010
4242,Kentucky,0.147,0.208,2010
4243,Kentucky,0.146,0.207,2010
4244,Kentucky,0.149,0.188,2010
4245,Kentucky,0.201,0.295,2010
4246,Kentucky,0.16899999999999998,0.24,2010
4247,Kentucky,0.179,0.237,2010
4248,Kentucky,0.155,0.203,2010
4249,Kentucky,0.158,0.228,2010
4250,Kentucky,0.157,0.192,2010
4251,Kentucky,0.158,0.23,2010
4252,Kentucky,0.242,0.325,2010
4253,Kentucky,0.174,0.188,2010
4254,Kentucky,0.14300000000000002,0.2,2010
4255,Kentucky,0.177,0.246,2010
4256,Kentucky,0.14400000000000002,0.19,2010
4257,Kentucky,0.19399999999999998,0.281,2010
4258,Kentucky,0.217,0.313,2010
4259,Kentucky,0.149,0.211,2010
4260,Kentucky,0.168,0.235,2010
4261,Kentucky,0.191,0.284,2010
4262,Kentucky,0.209,0.323,2010
4263,Kentucky,0.193,0.218,2010
4264,Kentucky,0.187,0.263,2010
4265,Kentucky,0.214,0.283,2010
4266,Kentucky,0.19,0.256,2010
4267,Kentucky,0.14400000000000002,0.212,2010
4268,Kentucky,0.162,0.213,2010
4269,Kentucky,0.162,0.234,2010
4270,Kentucky,0.153,0.189,2010
4271,Kentucky,0.233,0.338,2010
4272,Kentucky,0.152,0.235,2010
4273,Kentucky,0.151,0.205,2010
4274,Kentucky,0.251,0.345,2010
4275,Kentucky,0.17600000000000002,0.224,2010
4276,Kentucky,0.146,0.204,2010
4277,Kentucky,0.20800000000000002,0.307,2010
4278,Kentucky,0.174,0.235,2010
4279,Kentucky,0.168,0.218,2010
4280,Kentucky,0.213,0.296,2010
4281,Kentucky,0.154,0.199,2010
4282,Kentucky,0.18600000000000003,0.261,2010
4283,Kentucky,0.19,0.287,2010
4284,Kentucky,0.179,0.237,2010
4285,Kentucky,0.20199999999999999,0.295,2010
4286,Kentucky,0.17300000000000001,0.241,2010
4287,Kentucky,0.161,0.213,2010
4288,Kentucky,0.16699999999999998,0.227,2010
4289,Kentucky,0.152,0.235,2010
4290,Kentucky,0.11699999999999999,0.143,2010
4291,Kentucky,0.13699999999999998,0.184,2010
4292,Kentucky,0.225,0.317,2010
4293,Kentucky,0.175,0.262,2010
4294,Kentucky,0.191,0.294,2010
4295,Kentucky,0.16699999999999998,0.243,2010
4296,Kentucky,0.21100000000000002,0.297,2010
4297,Kentucky,0.168,0.236,2010
4298,Kentucky,0.171,0.225,2010
4299,Kentucky,0.191,0.261,2010
4300,Kentucky,0.18,0.248,2010
4301,Kentucky,0.17800000000000002,0.24,2010
4302,Kentucky,0.142,0.192,2010
4303,Kentucky,0.135,0.178,2010
4304,Kentucky,0.175,0.208,2010
4305,Kentucky,0.131,0.165,2010
4306,Kentucky,0.17800000000000002,0.26,2010
4307,Kentucky,0.17600000000000002,0.242,2010
4308,Kentucky,0.166,0.217,2010
4309,Kentucky,0.17,0.228,2010
4310,Kentucky,0.165,0.188,2010
4311,Kentucky,0.158,0.204,2010
4312,Kentucky,0.159,0.198,2010
4313,Kentucky,0.2,0.273,2010
4314,Kentucky,0.149,0.203,2010
4315,Kentucky,0.195,0.283,2010
4316,Kentucky,0.247,0.373,2010
4317,Kentucky,0.126,0.182,2010
4318,Louisiana,0.134,0.229,2010
4319,Louisiana,0.158,0.238,2010
4320,Louisiana,0.11599999999999999,0.188,2010
4321,Louisiana,0.166,0.227,2010
4322,Louisiana,0.166,0.246,2010
4323,Louisiana,0.115,0.215,2010
4324,Louisiana,0.19399999999999998,0.253,2010
4325,Louisiana,0.11199999999999999,0.191,2010
4326,Louisiana,0.17300000000000001,0.202,2010
4327,Louisiana,0.133,0.201,2010
4328,Louisiana,0.158,0.253,2010
4329,Louisiana,0.087,0.218,2010
4330,Louisiana,0.18100000000000002,0.262,2010
4331,Louisiana,0.20600000000000002,0.262,2010
4332,Louisiana,0.21600000000000003,0.271,2010
4333,Louisiana,0.168,0.226,2010
4334,Louisiana,0.162,0.178,2010
4335,Louisiana,0.307,0.324,2010
4336,Louisiana,0.182,0.202,2010
4337,Louisiana,0.16399999999999998,0.23,2010
4338,Louisiana,0.204,0.311,2010
4339,Louisiana,0.127,0.232,2010
4340,Louisiana,0.159,0.224,2010
4341,Louisiana,0.18899999999999997,0.199,2010
4342,Louisiana,0.141,0.191,2010
4343,Louisiana,0.124,0.196,2010
4344,Louisiana,0.11800000000000001,0.211,2010
4345,Louisiana,0.125,0.182,2010
4346,Louisiana,0.105,0.205,2010
4347,Louisiana,0.105,0.194,2010
4348,Louisiana,0.18600000000000003,0.226,2010
4349,Louisiana,0.098,0.211,2010
4350,Louisiana,0.245,0.247,2010
4351,Louisiana,0.237,0.283,2010
4352,Louisiana,0.192,0.233,2010
4353,Louisiana,0.20600000000000002,0.209,2010
4354,Louisiana,0.16399999999999998,0.217,2010
4355,Louisiana,0.113,0.173,2010
4356,Louisiana,0.168,0.219,2010
4357,Louisiana,0.146,0.207,2010
4358,Louisiana,0.179,0.207,2010
4359,Louisiana,0.179,0.238,2010
4360,Louisiana,0.134,0.244,2010
4361,Louisiana,0.11800000000000001,0.221,2010
4362,Louisiana,0.124,0.179,2010
4363,Louisiana,0.22699999999999998,0.223,2010
4364,Louisiana,0.18600000000000003,0.198,2010
4365,Louisiana,0.182,0.188,2010
4366,Louisiana,0.193,0.251,2010
4367,Louisiana,0.145,0.2,2010
4368,Louisiana,0.168,0.245,2010
4369,Louisiana,0.08900000000000001,0.174,2010
4370,Louisiana,0.16699999999999998,0.232,2010
4371,Louisiana,0.268,0.304,2010
4372,Louisiana,0.11800000000000001,0.212,2010
4373,Louisiana,0.161,0.262,2010
4374,Louisiana,0.124,0.225,2010
4375,Louisiana,0.115,0.216,2010
4376,Louisiana,0.187,0.263,2010
4377,Louisiana,0.16399999999999998,0.231,2010
4378,Louisiana,0.153,0.201,2010
4379,Louisiana,0.19899999999999998,0.328,2010
4380,Louisiana,0.159,0.188,2010
4381,Louisiana,0.168,0.265,2010
4382,Maine,0.152,0.231,2010
4383,Maine,0.165,0.251,2010
4384,Maine,0.13,0.194,2010
4385,Maine,0.165,0.254,2010
4386,Maine,0.14800000000000002,0.232,2010
4387,Maine,0.141,0.219,2010
4388,Maine,0.141,0.22,2010
4389,Maine,0.135,0.218,2010
4390,Maine,0.163,0.245,2010
4391,Maine,0.156,0.238,2010
4392,Maine,0.17800000000000002,0.278,2010
4393,Maine,0.127,0.196,2010
4394,Maine,0.18,0.275,2010
4395,Maine,0.157,0.246,2010
4396,Maine,0.18600000000000003,0.293,2010
4397,Maine,0.132,0.198,2010
4398,Maryland,0.124,0.24,2010
4399,Maryland,0.085,0.159,2010
4400,Maryland,0.11599999999999999,0.161,2010
4401,Maryland,0.078,0.151,2010
4402,Maryland,0.12,0.216,2010
4403,Maryland,0.073,0.173,2010
4404,Maryland,0.109,0.216,2010
4405,Maryland,0.109,0.114,2010
4406,Maryland,0.153,0.215,2010
4407,Maryland,0.075,0.165,2010
4408,Maryland,0.10300000000000001,0.237,2010
4409,Maryland,0.09,0.168,2010
4410,Maryland,0.073,0.135,2010
4411,Maryland,0.11900000000000001,0.199,2010
4412,Maryland,0.07400000000000001,0.149,2010
4413,Maryland,0.151,0.111,2010
4414,Maryland,0.08,0.176,2010
4415,Maryland,0.087,0.166,2010
4416,Maryland,0.179,0.242,2010
4417,Maryland,0.096,0.177,2010
4418,Maryland,0.121,0.223,2010
4419,Maryland,0.13699999999999998,0.194,2010
4420,Maryland,0.13699999999999998,0.23,2010
4421,Maryland,0.217,0.198,2010
4422,Massachusetts,0.10400000000000001,0.151,2010
4423,Massachusetts,0.111,0.164,2010
4424,Massachusetts,0.129,0.186,2010
4425,Massachusetts,0.1,0.117,2010
4426,Massachusetts,0.10400000000000001,0.163,2010
4427,Massachusetts,0.106,0.164,2010
4428,Massachusetts,0.136,0.216,2010
4429,Massachusetts,0.099,0.141,2010
4430,Massachusetts,0.08900000000000001,0.122,2010
4431,Massachusetts,0.095,0.126,2010
4432,Massachusetts,0.092,0.116,2010
4433,Massachusetts,0.10800000000000001,0.133,2010
4434,Massachusetts,0.146,0.176,2010
4435,Massachusetts,0.109,0.159,2010
4436,Michigan,0.18899999999999997,0.298,2010
4437,Michigan,0.161,0.224,2010
4438,Michigan,0.138,0.211,2010
4439,Michigan,0.16,0.253,2010
4440,Michigan,0.17300000000000001,0.279,2010
4441,Michigan,0.183,0.281,2010
4442,Michigan,0.226,0.315,2010
4443,Michigan,0.11800000000000001,0.185,2010
4444,Michigan,0.142,0.221,2010
4445,Michigan,0.158,0.242,2010
4446,Michigan,0.171,0.224,2010
4447,Michigan,0.157,0.248,2010
4448,Michigan,0.157,0.226,2010
4449,Michigan,0.14400000000000002,0.213,2010
4450,Michigan,0.156,0.238,2010
4451,Michigan,0.157,0.259,2010
4452,Michigan,0.16899999999999998,0.247,2010
4453,Michigan,0.192,0.31,2010
4454,Michigan,0.109,0.155,2010
4455,Michigan,0.16699999999999998,0.277,2010
4456,Michigan,0.14300000000000002,0.218,2010
4457,Michigan,0.132,0.201,2010
4458,Michigan,0.11800000000000001,0.173,2010
4459,Michigan,0.151,0.22,2010
4460,Michigan,0.191,0.236,2010
4461,Michigan,0.18600000000000003,0.297,2010
4462,Michigan,0.166,0.264,2010
4463,Michigan,0.134,0.198,2010
4464,Michigan,0.159,0.246,2010
4465,Michigan,0.166,0.262,2010
4466,Michigan,0.162,0.227,2010
4467,Michigan,0.152,0.233,2010
4468,Michigan,0.16,0.208,2010
4469,Michigan,0.157,0.24,2010
4470,Michigan,0.183,0.285,2010
4471,Michigan,0.14400000000000002,0.215,2010
4472,Michigan,0.166,0.209,2010
4473,Michigan,0.161,0.233,2010
4474,Michigan,0.156,0.199,2010
4475,Michigan,0.166,0.269,2010
4476,Michigan,0.141,0.203,2010
4477,Michigan,0.174,0.324,2010
4478,Michigan,0.196,0.261,2010
4479,Michigan,0.159,0.243,2010
4480,Michigan,0.11699999999999999,0.186,2010
4481,Michigan,0.158,0.243,2010
4482,Michigan,0.11699999999999999,0.175,2010
4483,Michigan,0.17800000000000002,0.27,2010
4484,Michigan,0.162,0.24,2010
4485,Michigan,0.154,0.204,2010
4486,Michigan,0.152,0.23,2010
4487,Michigan,0.131,0.188,2010
4488,Michigan,0.151,0.246,2010
4489,Michigan,0.16699999999999998,0.242,2010
4490,Michigan,0.13,0.206,2010
4491,Michigan,0.121,0.181,2010
4492,Michigan,0.166,0.259,2010
4493,Michigan,0.136,0.203,2010
4494,Michigan,0.183,0.283,2010
4495,Michigan,0.209,0.328,2010
4496,Michigan,0.18100000000000002,0.235,2010
4497,Michigan,0.159,0.253,2010
4498,Michigan,0.145,0.179,2010
4499,Michigan,0.175,0.291,2010
4500,Michigan,0.165,0.26,2010
4501,Michigan,0.179,0.266,2010
4502,Michigan,0.174,0.271,2010
4503,Michigan,0.213,0.317,2010
4504,Michigan,0.16,0.237,2010
4505,Michigan,0.12300000000000001,0.188,2010
4506,Michigan,0.18,0.264,2010
4507,Michigan,0.187,0.319,2010
4508,Michigan,0.175,0.224,2010
4509,Michigan,0.163,0.242,2010
4510,Michigan,0.152,0.237,2010
4511,Michigan,0.168,0.26,2010
4512,Michigan,0.171,0.256,2010
4513,Michigan,0.153,0.234,2010
4514,Michigan,0.166,0.253,2010
4515,Michigan,0.155,0.242,2010
4516,Michigan,0.13,0.152,2010
4517,Michigan,0.22699999999999998,0.228,2010
4518,Michigan,0.18,0.277,2010
4519,Minnesota,0.129,0.219,2010
4520,Minnesota,0.096,0.141,2010
4521,Minnesota,0.10800000000000001,0.177,2010
4522,Minnesota,0.134,0.219,2010
4523,Minnesota,0.111,0.172,2010
4524,Minnesota,0.092,0.147,2010
4525,Minnesota,0.11800000000000001,0.153,2010
4526,Minnesota,0.09699999999999999,0.167,2010
4527,Minnesota,0.11199999999999999,0.173,2010
4528,Minnesota,0.08,0.129,2010
4529,Minnesota,0.134,0.209,2010
4530,Minnesota,0.098,0.153,2010
4531,Minnesota,0.107,0.165,2010
4532,Minnesota,0.08900000000000001,0.14,2010
4533,Minnesota,0.16,0.241,2010
4534,Minnesota,0.095,0.15,2010
4535,Minnesota,0.092,0.157,2010
4536,Minnesota,0.11800000000000001,0.176,2010
4537,Minnesota,0.087,0.128,2010
4538,Minnesota,0.085,0.141,2010
4539,Minnesota,0.099,0.149,2010
4540,Minnesota,0.107,0.18,2010
4541,Minnesota,0.10800000000000001,0.174,2010
4542,Minnesota,0.102,0.169,2010
4543,Minnesota,0.095,0.152,2010
4544,Minnesota,0.113,0.177,2010
4545,Minnesota,0.11199999999999999,0.148,2010
4546,Minnesota,0.10300000000000001,0.163,2010
4547,Minnesota,0.12300000000000001,0.2,2010
4548,Minnesota,0.11,0.171,2010
4549,Minnesota,0.122,0.188,2010
4550,Minnesota,0.084,0.132,2010
4551,Minnesota,0.14,0.213,2010
4552,Minnesota,0.09699999999999999,0.174,2010
4553,Minnesota,0.092,0.129,2010
4554,Minnesota,0.11800000000000001,0.183,2010
4555,Minnesota,0.091,0.15,2010
4556,Minnesota,0.107,0.165,2010
4557,Minnesota,0.106,0.199,2010
4558,Minnesota,0.11,0.175,2010
4559,Minnesota,0.085,0.138,2010
4560,Minnesota,0.094,0.144,2010
4561,Minnesota,0.10099999999999999,0.159,2010
4562,Minnesota,0.141,0.249,2010
4563,Minnesota,0.109,0.169,2010
4564,Minnesota,0.09699999999999999,0.154,2010
4565,Minnesota,0.107,0.171,2010
4566,Minnesota,0.139,0.206,2010
4567,Minnesota,0.124,0.189,2010
4568,Minnesota,0.10099999999999999,0.177,2010
4569,Minnesota,0.087,0.155,2010
4570,Minnesota,0.096,0.144,2010
4571,Minnesota,0.10099999999999999,0.192,2010
