"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2016 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
17,48,Illinois,"Black or African American, 20 to 24 years",161    ,105    ,65.4    ,78    ,48.3    ,27    ,26.1    ,17.2  ,–,35.0  
17,49,Illinois,"Black or African American, 25 to 34 years",255    ,198    ,77.5    ,176    ,68.9    ,22    ,11.2    ,6.9  ,–,15.5  
17,50,Illinois,"Black or African American, 35 to 44 years",204    ,165    ,81.2    ,151    ,73.9    ,15    ,9.0    ,4.8  ,–,13.2  
17,51,Illinois,"Black or African American, 45 to 54 years",209    ,158    ,75.5    ,142    ,68.1    ,16    ,9.8    ,5.3  ,–,14.3  
17,52,Illinois,"Black or African American, 55 to 64 years",207    ,123    ,59.6    ,112    ,54.4    ,11    ,8.7    ,3.9  ,–,13.5  
17,56,Illinois,"Asian, 25 to 34 years",132    ,90    ,67.7    ,88    ,66.4    ,2    ,1.9    ,( 2 ),–,( 2 )
17,57,Illinois,"Asian, 35 to 44 years",120    ,96    ,80.4    ,93    ,77.3    ,4    ,3.8    ,1.0  ,–,6.6  
17,58,Illinois,"Asian, 45 to 54 years",106    ,90    ,84.7    ,87    ,82.1    ,3    ,3.1    ,0.4  ,–,5.8  
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",165    ,125    ,75.6    ,108    ,65.5    ,17    ,13.3    ,7.7  ,–,18.9  
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",343    ,284    ,82.9    ,266    ,77.6    ,18    ,6.4    ,3.8  ,–,9.0  
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",332    ,258    ,77.8    ,248    ,74.8    ,10    ,3.8    ,1.7  ,–,5.9  
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",220    ,181    ,82.2    ,171    ,77.8    ,10    ,5.3    ,2.4  ,–,8.2  
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",145    ,97    ,67.2    ,91    ,63.0    ,6    ,6.2    ,1.8  ,–,10.6  
18,01,Indiana,Total,"5,145    ","3,340    ",64.9    ,"3,191    ",62.0    ,149    ,4.5    ,3.9  ,–,5.1  
18,02,Indiana,Men,"2,495    ","1,760    ",70.5    ,"1,683    ",67.4    ,77    ,4.4    ,3.6  ,–,5.2  
18,03,Indiana,Women,"2,650    ","1,580    ",59.6    ,"1,508    ",56.9    ,72    ,4.6    ,3.7  ,–,5.5  
18,04,Indiana,White,"4,474    ","2,921    ",65.3    ,"2,801    ",62.6    ,119    ,4.1    ,3.5  ,–,4.7  
18,05,Indiana,"White, men","2,186    ","1,548    ",70.8    ,"1,488    ",68.1    ,60    ,3.9    ,3.1  ,–,4.7  
18,06,Indiana,"White, women","2,288    ","1,372    ",60.0    ,"1,313    ",57.4    ,59    ,4.3    ,3.4  ,–,5.2  
18,07,Indiana,Black or African American,465    ,288    ,61.8    ,262    ,56.3    ,26    ,8.9    ,6.3  ,–,11.5  
18,08,Indiana,"Black or African American, men",209    ,136    ,64.9    ,120    ,57.5    ,15    ,11.3    ,7.0  ,–,15.6  
18,09,Indiana,"Black or African American, women",256    ,152    ,59.3    ,141    ,55.2    ,10    ,6.8    ,3.6  ,–,10.0  
18,13,Indiana,Hispanic or Latino ethnicity,306    ,222    ,72.7    ,212    ,69.3    ,10    ,4.6    ,2.4  ,–,6.8  
18,14,Indiana,"Hispanic or Latino ethnicity, men",165    ,134    ,80.7    ,128    ,77.5    ,5    ,4.0    ,1.3  ,–,6.7  
18,15,Indiana,"Hispanic or Latino ethnicity, women",140    ,89    ,63.2    ,84    ,59.7    ,5    ,5.5    ,1.7  ,–,9.3  
18,16,Indiana,"Married men, spouse present","1,316    ",998    ,75.8    ,977    ,74.2    ,21    ,2.1    ,1.4  ,–,2.8  
18,17,Indiana,"Married women, spouse present","1,318    ",819    ,62.1    ,797    ,60.4    ,22    ,2.6    ,1.7  ,–,3.5  
18,18,Indiana,Women who maintain families,297    ,195    ,65.6    ,185    ,62.2    ,10    ,5.2    ,2.5  ,–,7.9  
18,19,Indiana,"Total, 16 to 19 years",345    ,151    ,43.8    ,127    ,36.9    ,24    ,15.8    ,10.6  ,–,21.0  
18,20,Indiana,"Total, 20 to 24 years",437    ,336    ,76.8    ,306    ,70.1    ,29    ,8.7    ,6.1  ,–,11.3  
18,21,Indiana,"Total, 25 to 34 years",850    ,709    ,83.4    ,678    ,79.8    ,30    ,4.3    ,3.0  ,–,5.6  
18,22,Indiana,"Total, 35 to 44 years",834    ,704    ,84.4    ,682    ,81.7    ,22    ,3.2    ,2.1  ,–,4.3  
18,23,Indiana,"Total, 45 to 54 years",835    ,686    ,82.2    ,665    ,79.6    ,21    ,3.1    ,2.0  ,–,4.2  
18,24,Indiana,"Total, 55 to 64 years",887    ,596    ,67.2    ,579    ,65.3    ,17    ,2.8    ,1.7  ,–,3.9  
18,25,Indiana,"Total, 65 years and over",957    ,159    ,16.6    ,153    ,16.0    ,5    ,3.4    ,1.0  ,–,5.8  
18,27,Indiana,"Men, 20 to 24 years",217    ,173    ,80.0    ,158    ,72.9    ,15    ,8.9    ,5.2  ,–,12.6  
18,28,Indiana,"Men, 25 to 34 years",419    ,379    ,90.6    ,361    ,86.3    ,18    ,4.7    ,2.9  ,–,6.5  
18,29,Indiana,"Men, 35 to 44 years",411    ,376    ,91.4    ,366    ,89.1    ,9    ,2.5    ,1.2  ,–,3.8  
18,30,Indiana,"Men, 45 to 54 years",413    ,357    ,86.6    ,343    ,83.2    ,14    ,4.0    ,2.3  ,–,5.7  
18,31,Indiana,"Men, 55 to 64 years",425    ,314    ,73.8    ,308    ,72.4    ,6    ,1.8    ,0.6  ,–,3.0  
18,32,Indiana,"Men, 65 years and over",431    ,87    ,20.2    ,85    ,19.7    ,2    ,2.4    ,( 2 ),–,( 2 )
18,34,Indiana,"Women, 20 to 24 years",220    ,162    ,73.6    ,148    ,67.4    ,14    ,8.5    ,4.8  ,–,12.2  
18,35,Indiana,"Women, 25 to 34 years",431    ,329    ,76.4    ,317    ,73.5    ,12    ,3.8    ,2.0  ,–,5.6  
18,36,Indiana,"Women, 35 to 44 years",423    ,329    ,77.7    ,316    ,74.6    ,13    ,4.0    ,2.2  ,–,5.8  
18,37,Indiana,"Women, 45 to 54 years",423    ,329    ,77.9    ,322    ,76.2    ,7    ,2.2    ,0.9  ,–,3.5  
18,38,Indiana,"Women, 55 to 64 years",462    ,282    ,61.1    ,271    ,58.7    ,11    ,3.9    ,2.0  ,–,5.8  
18,40,Indiana,"White, 16 to 19 years",287    ,126    ,44.0    ,107    ,37.2    ,20    ,15.5    ,9.8  ,–,21.2  
18,41,Indiana,"White, 20 to 24 years",372    ,287    ,77.3    ,264    ,70.9    ,24    ,8.3    ,5.5  ,–,11.1  
18,42,Indiana,"White, 25 to 34 years",730    ,612    ,83.8    ,591    ,81.0    ,20    ,3.3    ,2.1  ,–,4.5  
18,43,Indiana,"White, 35 to 44 years",690    ,588    ,85.3    ,571    ,82.7    ,17    ,3.0    ,1.8  ,–,4.2  
18,44,Indiana,"White, 45 to 54 years",744    ,618    ,83.1    ,599    ,80.5    ,19    ,3.1    ,1.9  ,–,4.3  
18,45,Indiana,"White, 55 to 64 years",783    ,542    ,69.2    ,529    ,67.5    ,14    ,2.5    ,1.4  ,–,3.6  
18,46,Indiana,"White, 65 years and over",868    ,146    ,16.9    ,141    ,16.3    ,5    ,3.7    ,1.1  ,–,6.3  
19,01,Iowa,Total,"2,445    ","1,709    ",69.9    ,"1,642    ",67.2    ,67    ,3.9    ,3.3  ,–,4.5  
19,02,Iowa,Men,"1,205    ",897    ,74.4    ,858    ,71.2    ,39    ,4.3    ,3.4  ,–,5.2  
19,03,Iowa,Women,"1,240    ",812    ,65.5    ,784    ,63.2    ,28    ,3.4    ,2.5  ,–,4.3  
19,04,Iowa,White,"2,276    ","1,599    ",70.3    ,"1,542    ",67.8    ,57    ,3.6    ,3.0  ,–,4.2  
19,05,Iowa,"White, men","1,114    ",832    ,74.7    ,799    ,71.7    ,33    ,4.0    ,3.1  ,–,4.9  
19,06,Iowa,"White, women","1,162    ",767    ,66.0    ,743    ,63.9    ,24    ,3.1    ,2.2  ,–,4.0  
19,13,Iowa,Hispanic or Latino ethnicity,131    ,106    ,81.0    ,100    ,76.7    ,6    ,5.3    ,2.5  ,–,8.1  
19,16,Iowa,"Married men, spouse present",664    ,501    ,75.4    ,486    ,73.3    ,14    ,2.9    ,1.9  ,–,3.9  
19,17,Iowa,"Married women, spouse present",670    ,455    ,67.9    ,445    ,66.4    ,10    ,2.2    ,1.3  ,–,3.1  
19,18,Iowa,Women who maintain families,110    ,85    ,77.0    ,78    ,71.4    ,6    ,7.3    ,3.3  ,–,11.3  
19,19,Iowa,"Total, 16 to 19 years",144    ,76    ,53.0    ,71    ,49.1    ,6    ,7.4    ,3.1  ,–,11.7  
19,20,Iowa,"Total, 20 to 24 years",217    ,184    ,85.0    ,171    ,78.9    ,13    ,7.1    ,4.4  ,–,9.8  
19,21,Iowa,"Total, 25 to 34 years",444    ,388    ,87.4    ,372    ,83.9    ,15    ,4.0    ,2.6  ,–,5.4  
19,22,Iowa,"Total, 35 to 44 years",344    ,311    ,90.4    ,297    ,86.3    ,14    ,4.5    ,2.9  ,–,6.1  
19,23,Iowa,"Total, 45 to 54 years",386    ,335    ,86.8    ,327    ,84.8    ,8    ,2.3    ,1.2  ,–,3.4  
19,24,Iowa,"Total, 55 to 64 years",415    ,305    ,73.5    ,297    ,71.5    ,8    ,2.6    ,1.3  ,–,3.9  
19,25,Iowa,"Total, 65 years and over",496    ,110    ,22.2    ,107    ,21.6    ,3    ,2.5    ,0.4  ,–,4.6  
19,27,Iowa,"Men, 20 to 24 years",107    ,96    ,89.4    ,88    ,82.3    ,8    ,7.9    ,4.0  ,–,11.8  
19,28,Iowa,"Men, 25 to 34 years",224    ,206    ,92.1    ,197    ,87.9    ,9    ,4.5    ,2.5  ,–,6.5  
19,29,Iowa,"Men, 35 to 44 years",171    ,162    ,95.1    ,154    ,90.2    ,8    ,5.1    ,2.7  ,–,7.5  
19,30,Iowa,"Men, 45 to 54 years",179    ,162    ,90.3    ,159    ,88.5    ,3    ,1.9    ,0.4  ,–,3.4  
19,31,Iowa,"Men, 55 to 64 years",209    ,159    ,76.3    ,155    ,74.1    ,5    ,2.9    ,1.1  ,–,4.7  
19,34,Iowa,"Women, 20 to 24 years",110    ,89    ,80.7    ,83    ,75.6    ,6    ,6.3    ,2.6  ,–,10.0  
19,35,Iowa,"Women, 25 to 34 years",220    ,182    ,82.7    ,176    ,79.9    ,6    ,3.4    ,1.5  ,–,5.3  
19,36,Iowa,"Women, 35 to 44 years",173    ,149    ,85.8    ,143    ,82.5    ,6    ,3.9    ,1.7  ,–,6.1  
19,37,Iowa,"Women, 45 to 54 years",206    ,173    ,83.8    ,168    ,81.5    ,5    ,2.7    ,1.0  ,–,4.4  
19,38,Iowa,"Women, 55 to 64 years",206    ,145    ,70.5    ,142    ,68.9    ,3    ,2.3    ,0.6  ,–,4.0  
19,40,Iowa,"White, 16 to 19 years",128    ,71    ,55.6    ,66    ,51.5    ,5    ,7.4    ,3.0  ,–,11.8  
19,41,Iowa,"White, 20 to 24 years",192    ,164    ,85.6    ,153    ,79.6    ,11    ,7.0    ,4.2  ,–,9.8  
19,42,Iowa,"White, 25 to 34 years",393    ,350    ,89.0    ,339    ,86.3    ,10    ,3.0    ,1.7  ,–,4.3  
19,43,Iowa,"White, 35 to 44 years",313    ,286    ,91.5    ,274    ,87.7    ,12    ,4.2    ,2.5  ,–,5.9  
19,44,Iowa,"White, 45 to 54 years",367    ,321    ,87.5    ,314    ,85.5    ,8    ,2.3    ,1.1  ,–,3.5  
19,45,Iowa,"White, 55 to 64 years",402    ,299    ,74.4    ,291    ,72.4    ,8    ,2.6    ,1.3  ,–,3.9  
19,46,Iowa,"White, 65 years and over",481    ,108    ,22.4    ,105    ,21.8    ,3    ,2.4    ,0.4  ,–,4.4  
20,01,Kansas,Total,"2,211    ","1,483    ",67.1    ,"1,421    ",64.3    ,62    ,4.2    ,3.6  ,–,4.8  
20,02,Kansas,Men,"1,083    ",793    ,73.2    ,756    ,69.8    ,36    ,4.6    ,3.7  ,–,5.5  
20,03,Kansas,Women,"1,128    ",691    ,61.3    ,665    ,59.0    ,26    ,3.8    ,3.0  ,–,4.6  
20,04,Kansas,White,"1,946    ","1,315    ",67.6    ,"1,267    ",65.1    ,48    ,3.7    ,3.1  ,–,4.3  
20,05,Kansas,"White, men",955    ,705    ,73.8    ,677    ,70.8    ,29    ,4.1    ,3.2  ,–,5.0  
20,06,Kansas,"White, women",991    ,609    ,61.5    ,590    ,59.6    ,19    ,3.2    ,2.4  ,–,4.0  
20,07,Kansas,Black or African American,132    ,86    ,65.5    ,77    ,58.7    ,9    ,10.4    ,6.6  ,–,14.2  
20,08,Kansas,"Black or African American, men",70    ,46    ,66.2    ,41    ,58.4    ,5    ,11.8    ,6.2  ,–,17.4  
20,13,Kansas,Hispanic or Latino ethnicity,251    ,180    ,71.7    ,168    ,67.0    ,12    ,6.5    ,4.0  ,–,9.0  
20,14,Kansas,"Hispanic or Latino ethnicity, men",132    ,107    ,80.7    ,99    ,74.9    ,8    ,7.2    ,3.8  ,–,10.6  
20,15,Kansas,"Hispanic or Latino ethnicity, women",119    ,74    ,61.7    ,69    ,58.3    ,4    ,5.6    ,2.0  ,–,9.2  
20,16,Kansas,"Married men, spouse present",584    ,447    ,76.6    ,435    ,74.4    ,12    ,2.8    ,1.9  ,–,3.7  
20,17,Kansas,"Married women, spouse present",582    ,373    ,64.1    ,363    ,62.3    ,10    ,2.8    ,1.8  ,–,3.8  
20,18,Kansas,Women who maintain families,115    ,81    ,71.0    ,77    ,67.0    ,5    ,5.7    ,2.7  ,–,8.7  
20,19,Kansas,"Total, 16 to 19 years",164    ,71    ,43.2    ,64    ,39.3    ,6    ,8.9    ,4.9  ,–,12.9  
20,20,Kansas,"Total, 20 to 24 years",183    ,139    ,76.1    ,128    ,69.7    ,12    ,8.4    ,5.6  ,–,11.2  
20,21,Kansas,"Total, 25 to 34 years",381    ,326    ,85.7    ,314    ,82.5    ,12    ,3.8    ,2.6  ,–,5.0  
20,22,Kansas,"Total, 35 to 44 years",349    ,302    ,86.4    ,293    ,83.9    ,9    ,2.9    ,1.8  ,–,4.0  
20,23,Kansas,"Total, 45 to 54 years",348    ,291    ,83.5    ,280    ,80.4    ,11    ,3.8    ,2.5  ,–,5.1  
20,24,Kansas,"Total, 55 to 64 years",375    ,259    ,69.0    ,249    ,66.4    ,10    ,3.8    ,2.4  ,–,5.2  
20,25,Kansas,"Total, 65 years and over",412    ,96    ,23.4    ,94    ,22.8    ,2    ,2.5    ,0.7  ,–,4.3  
20,27,Kansas,"Men, 20 to 24 years",98    ,79    ,80.3    ,71    ,72.7    ,7    ,9.4    ,5.5  ,–,13.3  
20,28,Kansas,"Men, 25 to 34 years",196    ,181    ,92.5    ,173    ,88.5    ,8    ,4.3    ,2.6  ,–,6.0  
20,29,Kansas,"Men, 35 to 44 years",173    ,161    ,93.0    ,156    ,90.4    ,4    ,2.8    ,1.3  ,–,4.3  
20,30,Kansas,"Men, 45 to 54 years",174    ,154    ,88.4    ,148    ,85.4    ,5    ,3.5    ,1.8  ,–,5.2  
20,31,Kansas,"Men, 55 to 64 years",181    ,130    ,72.0    ,123    ,68.4    ,7    ,5.1    ,2.9  ,–,7.3  
20,32,Kansas,"Men, 65 years and over",186    ,55    ,29.8    ,54    ,28.9    ,2    ,3.0    ,0.4  ,–,5.6  
20,34,Kansas,"Women, 20 to 24 years",85    ,61    ,71.3    ,57    ,66.3    ,4    ,6.9    ,3.1  ,–,10.7  
20,35,Kansas,"Women, 25 to 34 years",185    ,145    ,78.5    ,141    ,76.1    ,4    ,3.1    ,1.4  ,–,4.8  
20,36,Kansas,"Women, 35 to 44 years",176    ,141    ,80.0    ,137    ,77.6    ,4    ,3.0    ,1.4  ,–,4.6  
20,37,Kansas,"Women, 45 to 54 years",174    ,137    ,78.6    ,131    ,75.4    ,6    ,4.1    ,2.1  ,–,6.1  
20,38,Kansas,"Women, 55 to 64 years",194    ,129    ,66.2    ,125    ,64.6    ,3    ,2.5    ,0.9  ,–,4.1  
20,40,Kansas,"White, 16 to 19 years",138    ,62    ,45.3    ,58    ,41.7    ,5    ,7.9    ,3.9  ,–,11.9  
20,41,Kansas,"White, 20 to 24 years",152    ,117    ,77.4    ,108    ,71.2    ,9    ,8.0    ,5.0  ,–,11.0  
20,42,Kansas,"White, 25 to 34 years",320    ,279    ,87.4    ,272    ,85.0    ,8    ,2.8    ,1.7  ,–,3.9  
20,43,Kansas,"White, 35 to 44 years",302    ,264    ,87.6    ,258    ,85.3    ,7    ,2.5    ,1.4  ,–,3.6  
20,44,Kansas,"White, 45 to 54 years",311    ,261    ,83.9    ,252    ,80.9    ,9    ,3.6    ,2.3  ,–,4.9  
20,45,Kansas,"White, 55 to 64 years",340    ,239    ,70.5    ,231    ,67.9    ,9    ,3.6    ,2.2  ,–,5.0  
20,46,Kansas,"White, 65 years and over",384    ,91    ,23.6    ,89    ,23.3    ,1    ,1.6    ,0.1  ,–,3.1  
20,63,Kansas,"Hispanic or Latino ethnicity, 25 to 34 years",59    ,46    ,78.3    ,44    ,74.5    ,2    ,4.8    ,0.6  ,–,9.0  
20,64,Kansas,"Hispanic or Latino ethnicity, 35 to 44 years",58    ,48    ,82.8    ,46    ,79.7    ,2    ,3.8    ,0.1  ,–,7.5  
21,01,Kentucky,Total,"3,458    ","2,003    ",57.9    ,"1,904    ",55.1    ,99    ,4.9    ,4.2  ,–,5.6  
21,02,Kentucky,Men,"1,667    ","1,056    ",63.4    ,999    ,59.9    ,57    ,5.4    ,4.3  ,–,6.5  
21,03,Kentucky,Women,"1,792    ",947    ,52.9    ,905    ,50.5    ,42    ,4.4    ,3.4  ,–,5.4  
21,04,Kentucky,White,"3,098    ","1,790    ",57.8    ,"1,705    ",55.0    ,85    ,4.8    ,4.0  ,–,5.6  
21,05,Kentucky,"White, men","1,490    ",940    ,63.0    ,891    ,59.8    ,48    ,5.1    ,4.0  ,–,6.2  
21,06,Kentucky,"White, women","1,608    ",850    ,52.9    ,813    ,50.6    ,37    ,4.4    ,3.3  ,–,5.5  
21,07,Kentucky,Black or African American,265    ,160    ,60.4    ,149    ,56.3    ,11    ,6.9    ,4.2  ,–,9.6  
21,08,Kentucky,"Black or African American, men",130    ,84    ,64.1    ,77    ,58.9    ,7    ,8.2    ,4.2  ,–,12.2  
21,09,Kentucky,"Black or African American, women",135    ,77    ,56.9    ,72    ,53.8    ,4    ,5.4    ,2.0  ,–,8.8  
21,13,Kentucky,Hispanic or Latino ethnicity,92    ,65    ,70.8    ,60    ,65.2    ,5    ,7.9    ,2.7  ,–,13.1  
21,16,Kentucky,"Married men, spouse present",874    ,584    ,66.8    ,567    ,64.9    ,17    ,2.9    ,1.8  ,–,4.0  
21,17,Kentucky,"Married women, spouse present",859    ,481    ,56.1    ,469    ,54.7    ,12    ,2.5    ,1.4  ,–,3.6  
21,18,Kentucky,Women who maintain families,221    ,136    ,61.7    ,126    ,56.9    ,11    ,7.7    ,4.1  ,–,11.3  
21,19,Kentucky,"Total, 16 to 19 years",229    ,80    ,34.7    ,69    ,29.9    ,11    ,13.9    ,7.6  ,–,20.2  
21,20,Kentucky,"Total, 20 to 24 years",275    ,203    ,73.8    ,186    ,67.6    ,17    ,8.3    ,5.3  ,–,11.3  
21,21,Kentucky,"Total, 25 to 34 years",548    ,429    ,78.4    ,407    ,74.2    ,23    ,5.3    ,3.6  ,–,7.0  
21,22,Kentucky,"Total, 35 to 44 years",554    ,432    ,78.1    ,412    ,74.5    ,20    ,4.6    ,3.0  ,–,6.2  
21,23,Kentucky,"Total, 45 to 54 years",570    ,426    ,74.7    ,411    ,72.1    ,15    ,3.5    ,2.1  ,–,4.9  
21,24,Kentucky,"Total, 55 to 64 years",603    ,320    ,53.1    ,310    ,51.4    ,10    ,3.2    ,1.7  ,–,4.7  
21,25,Kentucky,"Total, 65 years and over",680    ,113    ,16.6    ,110    ,16.2    ,3    ,2.3    ,0.1  ,–,4.5  
21,27,Kentucky,"Men, 20 to 24 years",151    ,116    ,76.8    ,105    ,69.7    ,11    ,9.3    ,5.0  ,–,13.6  
21,28,Kentucky,"Men, 25 to 34 years",263    ,224    ,85.0    ,211    ,80.4    ,12    ,5.5    ,3.1  ,–,7.9  
21,29,Kentucky,"Men, 35 to 44 years",266    ,229    ,85.9    ,217    ,81.5    ,12    ,5.1    ,2.8  ,–,7.4  
21,30,Kentucky,"Men, 45 to 54 years",278    ,219    ,78.8    ,209    ,75.1    ,10    ,4.6    ,2.4  ,–,6.8  
21,31,Kentucky,"Men, 55 to 64 years",292    ,168    ,57.3    ,162    ,55.5    ,5    ,3.2    ,1.1  ,–,5.3  
21,34,Kentucky,"Women, 20 to 24 years",125    ,87    ,70.1    ,81    ,65.1    ,6    ,7.1    ,2.8  ,–,11.4  
21,35,Kentucky,"Women, 25 to 34 years",285    ,206    ,72.3    ,195    ,68.5    ,11    ,5.1    ,2.7  ,–,7.5  
21,36,Kentucky,"Women, 35 to 44 years",287    ,204    ,70.9    ,195    ,68.0    ,8    ,4.2    ,2.0  ,–,6.4  
21,37,Kentucky,"Women, 45 to 54 years",292    ,207    ,70.9    ,202    ,69.2    ,5    ,2.4    ,0.8  ,–,4.0  
21,38,Kentucky,"Women, 55 to 64 years",310    ,152    ,49.1    ,147    ,47.5    ,5    ,3.3    ,1.1  ,–,5.5  
21,40,Kentucky,"White, 16 to 19 years",198    ,69    ,34.9    ,60    ,30.1    ,9    ,13.7    ,7.0  ,–,20.4  
21,41,Kentucky,"White, 20 to 24 years",232    ,171    ,73.7    ,157    ,67.6    ,14    ,8.3    ,5.0  ,–,11.6  
21,42,Kentucky,"White, 25 to 34 years",476    ,375    ,78.8    ,356    ,74.8    ,19    ,5.1    ,3.3  ,–,6.9  
21,43,Kentucky,"White, 35 to 44 years",494    ,391    ,79.1    ,372    ,75.2    ,19    ,4.9    ,3.2  ,–,6.6  
21,44,Kentucky,"White, 45 to 54 years",519    ,387    ,74.5    ,375    ,72.2    ,12    ,3.1    ,1.7  ,–,4.5  
21,45,Kentucky,"White, 55 to 64 years",546    ,290    ,53.1    ,282    ,51.5    ,9    ,3.0    ,1.5  ,–,4.5  
21,46,Kentucky,"White, 65 years and over",632    ,107    ,16.8    ,104    ,16.4    ,3    ,2.4    ,0.2  ,–,4.6  
22,01,Louisiana,Total,"3,587    ","2,127    ",59.3    ,"1,995    ",55.6    ,132    ,6.2    ,5.6  ,–,6.8  
22,02,Louisiana,Men,"1,702    ","1,094    ",64.3    ,"1,021    ",60.0    ,72    ,6.6    ,5.7  ,–,7.5  
22,03,Louisiana,Women,"1,886    ","1,033    ",54.8    ,973    ,51.6    ,59    ,5.8    ,5.0  ,–,6.6  
22,04,Louisiana,White,"2,324    ","1,388    ",59.7    ,"1,329    ",57.2    ,59    ,4.3    ,3.7  ,–,4.9  
22,05,Louisiana,"White, men","1,127    ",754    ,66.9    ,719    ,63.8    ,35    ,4.6    ,3.7  ,–,5.5  
22,06,Louisiana,"White, women","1,197    ",634    ,53.0    ,610    ,50.9    ,24    ,3.8    ,2.9  ,–,4.7  
22,07,Louisiana,Black or African American,"1,102    ",641    ,58.2    ,574    ,52.1    ,67    ,10.5    ,9.0  ,–,12.0  
22,08,Louisiana,"Black or African American, men",493    ,283    ,57.4    ,249    ,50.5    ,34    ,12.1    ,9.7  ,–,14.5  
22,09,Louisiana,"Black or African American, women",609    ,358    ,58.8    ,325    ,53.4    ,33    ,9.2    ,7.3  ,–,11.1  
22,10,Louisiana,Asian,90    ,57    ,63.1    ,54    ,59.9    ,3    ,5.0    ,2.5  ,–,7.5  
22,11,Louisiana,"Asian, men",43    ,31    ,72.1    ,30    ,69.7    ,1    ,3.4    ,0.6  ,–,6.2  
22,13,Louisiana,Hispanic or Latino ethnicity,156    ,100    ,64.3    ,97    ,61.8    ,4    ,3.8    ,1.7  ,–,5.9  
22,14,Louisiana,"Hispanic or Latino ethnicity, men",82    ,64    ,78.1    ,62    ,75.5    ,2    ,3.3    ,0.9  ,–,5.7  
22,15,Louisiana,"Hispanic or Latino ethnicity, women",74    ,36    ,48.9    ,35    ,46.7    ,2    ,4.6    ,0.8  ,–,8.4  
22,16,Louisiana,"Married men, spouse present",807    ,565    ,70.0    ,546    ,67.7    ,19    ,3.3    ,2.4  ,–,4.2  
22,17,Louisiana,"Married women, spouse present",806    ,449    ,55.7    ,438    ,54.3    ,11    ,2.5    ,1.7  ,–,3.3  
22,18,Louisiana,Women who maintain families,304    ,196    ,64.2    ,175    ,57.6    ,20    ,10.4    ,7.8  ,–,13.0  
22,19,Louisiana,"Total, 16 to 19 years",249    ,73    ,29.4    ,58    ,23.5    ,15    ,20.3    ,14.4  ,–,26.2  
22,20,Louisiana,"Total, 20 to 24 years",334    ,223    ,66.9    ,199    ,59.7    ,24    ,10.8    ,8.3  ,–,13.3  
22,21,Louisiana,"Total, 25 to 34 years",630    ,499    ,79.1    ,463    ,73.4    ,36    ,7.2    ,5.8  ,–,8.6  
22,22,Louisiana,"Total, 35 to 44 years",543    ,436    ,80.2    ,413    ,76.0    ,23    ,5.2    ,4.0  ,–,6.4  
22,23,Louisiana,"Total, 45 to 54 years",588    ,452    ,77.0    ,437    ,74.3    ,15    ,3.4    ,2.4  ,–,4.4  
22,24,Louisiana,"Total, 55 to 64 years",613    ,327    ,53.4    ,313    ,51.0    ,14    ,4.4    ,3.1  ,–,5.7  
22,25,Louisiana,"Total, 65 years and over",630    ,116    ,18.4    ,111    ,17.7    ,4    ,3.9    ,1.8  ,–,6.0  
22,26,Louisiana,"Men, 16 to 19 years",123    ,36    ,29.0    ,26    ,21.4    ,9    ,26.0    ,16.4  ,–,35.6  
22,27,Louisiana,"Men, 20 to 24 years",159    ,111    ,69.3    ,96    ,60.4    ,14    ,12.9    ,9.0  ,–,16.8  
22,28,Louisiana,"Men, 25 to 34 years",304    ,260    ,85.7    ,241    ,79.5    ,19    ,7.3    ,5.4  ,–,9.2  
22,29,Louisiana,"Men, 35 to 44 years",266    ,229    ,86.2    ,218    ,82.0    ,11    ,4.9    ,3.2  ,–,6.6  
22,30,Louisiana,"Men, 45 to 54 years",281    ,227    ,80.8    ,219    ,77.7    ,9    ,3.8    ,2.3  ,–,5.3  
22,31,Louisiana,"Men, 55 to 64 years",291    ,173    ,59.3    ,165    ,56.6    ,8    ,4.6    ,2.8  ,–,6.4  
22,32,Louisiana,"Men, 65 years and over",277    ,58    ,21.0    ,56    ,20.2    ,2    ,3.7    ,0.9  ,–,6.5  
22,33,Louisiana,"Women, 16 to 19 years",126    ,38    ,29.9    ,32    ,25.5    ,6    ,14.8    ,7.7  ,–,21.9  
22,34,Louisiana,"Women, 20 to 24 years",175    ,113    ,64.7    ,103    ,59.0    ,10    ,8.8    ,5.6  ,–,12.0  
