"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2015 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
17,23,Illinois,"Total, 45 to 54 years","1,692    ","1,390    ",82.2    ,"1,329    ",78.5    ,62    ,4.4    ,3.4  ,–,5.4  
17,24,Illinois,"Total, 55 to 64 years","1,628    ","1,089    ",66.9    ,"1,039    ",63.8    ,50    ,4.6    ,3.5  ,–,5.7  
17,25,Illinois,"Total, 65 years and over","1,818    ",362    ,19.9    ,346    ,19.0    ,16    ,4.4    ,2.5  ,–,6.3  
17,26,Illinois,"Men, 16 to 19 years",330    ,126    ,38.2    ,98    ,29.7    ,28    ,22.4    ,15.2  ,–,29.6  
17,27,Illinois,"Men, 20 to 24 years",459    ,336    ,73.2    ,288    ,62.7    ,48    ,14.4    ,10.9  ,–,17.9  
17,28,Illinois,"Men, 25 to 34 years",909    ,818    ,90.0    ,766    ,84.3    ,51    ,6.3    ,4.8  ,–,7.8  
17,29,Illinois,"Men, 35 to 44 years",747    ,677    ,90.7    ,646    ,86.5    ,31    ,4.6    ,3.2  ,–,6.0  
17,30,Illinois,"Men, 45 to 54 years",842    ,743    ,88.3    ,713    ,84.7    ,30    ,4.1    ,2.8  ,–,5.4  
17,31,Illinois,"Men, 55 to 64 years",773    ,552    ,71.5    ,523    ,67.8    ,29    ,5.2    ,3.5  ,–,6.9  
17,32,Illinois,"Men, 65 years and over",797    ,192    ,24.1    ,186    ,23.3    ,7    ,3.5    ,1.2  ,–,5.8  
17,33,Illinois,"Women, 16 to 19 years",353    ,135    ,38.2    ,114    ,32.4    ,21    ,15.2    ,9.5  ,–,20.9  
17,34,Illinois,"Women, 20 to 24 years",435    ,302    ,69.3    ,281    ,64.5    ,21    ,7.0    ,4.4  ,–,9.6  
17,35,Illinois,"Women, 25 to 34 years",903    ,694    ,76.9    ,664    ,73.5    ,30    ,4.3    ,3.0  ,–,5.6  
17,36,Illinois,"Women, 35 to 44 years",784    ,575    ,73.3    ,548    ,69.9    ,27    ,4.7    ,3.2  ,–,6.2  
17,37,Illinois,"Women, 45 to 54 years",850    ,647    ,76.1    ,616    ,72.4    ,31    ,4.8    ,3.3  ,–,6.3  
17,38,Illinois,"Women, 55 to 64 years",855    ,537    ,62.8    ,515    ,60.2    ,22    ,4.0    ,2.5  ,–,5.5  
17,39,Illinois,"Women, 65 years and over","1,021    ",169    ,16.6    ,160    ,15.7    ,9    ,5.4    ,2.4  ,–,8.4  
17,40,Illinois,"White, 16 to 19 years",526    ,212    ,40.4    ,172    ,32.7    ,40    ,19.1    ,14.0  ,–,24.2  
17,41,Illinois,"White, 20 to 24 years",668    ,484    ,72.4    ,438    ,65.6    ,46    ,9.4    ,7.0  ,–,11.8  
17,42,Illinois,"White, 25 to 34 years","1,347    ","1,150    ",85.4    ,"1,103    ",81.9    ,47    ,4.1    ,3.1  ,–,5.1  
17,43,Illinois,"White, 35 to 44 years","1,184    ",973    ,82.2    ,938    ,79.3    ,35    ,3.6    ,2.6  ,–,4.6  
17,44,Illinois,"White, 45 to 54 years","1,366    ","1,136    ",83.2    ,"1,093    ",80.0    ,44    ,3.8    ,2.8  ,–,4.8  
17,45,Illinois,"White, 55 to 64 years","1,344    ",927    ,69.0    ,892    ,66.4    ,35    ,3.8    ,2.7  ,–,4.9  
17,46,Illinois,"White, 65 years and over","1,488    ",300    ,20.1    ,289    ,19.4    ,11    ,3.5    ,1.7  ,–,5.3  
17,48,Illinois,"Black or African American, 20 to 24 years",157    ,110    ,70.4    ,91    ,58.0    ,19    ,17.5    ,10.6  ,–,24.4  
17,49,Illinois,"Black or African American, 25 to 34 years",261    ,214    ,82.0    ,187    ,71.7    ,27    ,12.6    ,8.4  ,–,16.8  
17,50,Illinois,"Black or African American, 35 to 44 years",213    ,173    ,81.1    ,154    ,72.1    ,19    ,11.1    ,6.7  ,–,15.5  
17,51,Illinois,"Black or African American, 45 to 54 years",226    ,171    ,75.4    ,156    ,69.0    ,15    ,8.6    ,4.7  ,–,12.5  
17,52,Illinois,"Black or African American, 55 to 64 years",190    ,106    ,55.9    ,94    ,49.4    ,12    ,11.6    ,5.9  ,–,17.3  
17,56,Illinois,"Asian, 25 to 34 years",170    ,118    ,69.1    ,114    ,66.8    ,4    ,3.4    ,0.9  ,–,5.9  
17,57,Illinois,"Asian, 35 to 44 years",105    ,79    ,75.3    ,77    ,73.6    ,2    ,2.3    ,( 2 ),–,( 2 )
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",172    ,125    ,73.0    ,106    ,61.7    ,19    ,15.4    ,9.5  ,–,21.3  
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",329    ,267    ,81.3    ,252    ,76.7    ,15    ,5.6    ,3.1  ,–,8.1  
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",325    ,250    ,76.9    ,238    ,73.3    ,12    ,4.7    ,2.4  ,–,7.0  
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",207    ,165    ,79.6    ,155    ,74.7    ,10    ,6.2    ,2.9  ,–,9.5  
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",154    ,103    ,67.2    ,99    ,64.0    ,5    ,4.7    ,1.1  ,–,8.3  
18,01,Indiana,Total,"5,125    ","3,268    ",63.8    ,"3,112    ",60.7    ,156    ,4.8    ,4.2  ,–,5.4  
18,02,Indiana,Men,"2,481    ","1,721    ",69.4    ,"1,638    ",66.0    ,82    ,4.8    ,3.9  ,–,5.7  
18,03,Indiana,Women,"2,644    ","1,548    ",58.5    ,"1,474    ",55.7    ,74    ,4.8    ,3.9  ,–,5.7  
18,04,Indiana,White,"4,481    ","2,875    ",64.2    ,"2,747    ",61.3    ,128    ,4.5    ,3.9  ,–,5.1  
18,05,Indiana,"White, men","2,171    ","1,522    ",70.1    ,"1,451    ",66.8    ,71    ,4.7    ,3.8  ,–,5.6  
18,06,Indiana,"White, women","2,310    ","1,353    ",58.6    ,"1,296    ",56.1    ,57    ,4.2    ,3.3  ,–,5.1  
18,07,Indiana,Black or African American,454    ,282    ,62.2    ,262    ,57.8    ,20    ,7.0    ,4.4  ,–,9.6  
18,08,Indiana,"Black or African American, men",204    ,130    ,63.5    ,121    ,59.2    ,9    ,6.8    ,3.0  ,–,10.6  
18,09,Indiana,"Black or African American, women",250    ,153    ,61.1    ,142    ,56.7    ,11    ,7.2    ,3.6  ,–,10.8  
18,13,Indiana,Hispanic or Latino ethnicity,354    ,260    ,73.2    ,245    ,69.1    ,15    ,5.6    ,3.3  ,–,7.9  
18,14,Indiana,"Hispanic or Latino ethnicity, men",190    ,163    ,85.8    ,156    ,82.2    ,7    ,4.2    ,1.7  ,–,6.7  
18,15,Indiana,"Hispanic or Latino ethnicity, women",164    ,96    ,58.7    ,88    ,53.9    ,8    ,8.0    ,3.5  ,–,12.5  
18,16,Indiana,"Married men, spouse present","1,347    ",999    ,74.1    ,984    ,73.0    ,15    ,1.5    ,0.9  ,–,2.1  
18,17,Indiana,"Married women, spouse present","1,317    ",797    ,60.5    ,772    ,58.6    ,24    ,3.0    ,2.0  ,–,4.0  
18,18,Indiana,Women who maintain families,288    ,192    ,66.4    ,180    ,62.3    ,12    ,6.2    ,3.3  ,–,9.1  
18,19,Indiana,"Total, 16 to 19 years",352    ,140    ,39.6    ,113    ,32.0    ,27    ,19.2    ,13.1  ,–,25.3  
18,20,Indiana,"Total, 20 to 24 years",427    ,308    ,72.2    ,284    ,66.4    ,25    ,8.0    ,5.4  ,–,10.6  
18,21,Indiana,"Total, 25 to 34 years",882    ,724    ,82.1    ,688    ,78.0    ,36    ,5.0    ,3.6  ,–,6.4  
18,22,Indiana,"Total, 35 to 44 years",803    ,675    ,84.0    ,651    ,81.0    ,24    ,3.5    ,2.3  ,–,4.7  
18,23,Indiana,"Total, 45 to 54 years",836    ,676    ,80.8    ,651    ,77.9    ,25    ,3.7    ,2.5  ,–,4.9  
18,24,Indiana,"Total, 55 to 64 years",852    ,564    ,66.2    ,550    ,64.6    ,14    ,2.5    ,1.4  ,–,3.6  
18,25,Indiana,"Total, 65 years and over",973    ,182    ,18.7    ,176    ,18.1    ,6    ,3.2    ,1.0  ,–,5.4  
18,27,Indiana,"Men, 20 to 24 years",202    ,147    ,72.8    ,133    ,65.6    ,15    ,9.9    ,5.7  ,–,14.1  
18,28,Indiana,"Men, 25 to 34 years",428    ,391    ,91.4    ,375    ,87.6    ,16    ,4.2    ,2.5  ,–,5.9  
18,29,Indiana,"Men, 35 to 44 years",403    ,358    ,88.9    ,346    ,85.7    ,13    ,3.6    ,2.0  ,–,5.2  
18,30,Indiana,"Men, 45 to 54 years",414    ,357    ,86.1    ,341    ,82.3    ,16    ,4.4    ,2.6  ,–,6.2  
18,31,Indiana,"Men, 55 to 64 years",416    ,297    ,71.4    ,290    ,69.8    ,7    ,2.2    ,0.8  ,–,3.6  
18,32,Indiana,"Men, 65 years and over",428    ,101    ,23.6    ,100    ,23.3    ,1    ,1.4    ,( 2 ),–,( 2 )
18,34,Indiana,"Women, 20 to 24 years",225    ,161    ,71.6    ,151    ,67.1    ,10    ,6.2    ,3.0  ,–,9.4  
18,35,Indiana,"Women, 25 to 34 years",454    ,333    ,73.3    ,313    ,68.9    ,20    ,6.0    ,3.8  ,–,8.2  
18,36,Indiana,"Women, 35 to 44 years",400    ,316    ,79.1    ,305    ,76.3    ,11    ,3.5    ,1.8  ,–,5.2  
18,37,Indiana,"Women, 45 to 54 years",422    ,319    ,75.6    ,310    ,73.5    ,9    ,2.8    ,1.3  ,–,4.3  
18,38,Indiana,"Women, 55 to 64 years",437    ,268    ,61.3    ,260    ,59.6    ,7    ,2.8    ,1.1  ,–,4.5  
18,39,Indiana,"Women, 65 years and over",544    ,80    ,14.8    ,76    ,14.0    ,4    ,5.4    ,1.2  ,–,9.6  
18,40,Indiana,"White, 16 to 19 years",295    ,122    ,41.4    ,100    ,34.0    ,22    ,17.8    ,11.6  ,–,24.0  
18,41,Indiana,"White, 20 to 24 years",342    ,253    ,73.8    ,234    ,68.4    ,19    ,7.4    ,4.6  ,–,10.2  
18,42,Indiana,"White, 25 to 34 years",769    ,635    ,82.5    ,607    ,78.8    ,28    ,4.4    ,3.0  ,–,5.8  
18,43,Indiana,"White, 35 to 44 years",693    ,581    ,83.9    ,560    ,80.8    ,21    ,3.6    ,2.3  ,–,4.9  
18,44,Indiana,"White, 45 to 54 years",731    ,599    ,81.9    ,578    ,79.1    ,20    ,3.4    ,2.2  ,–,4.6  
18,45,Indiana,"White, 55 to 64 years",764    ,515    ,67.5    ,502    ,65.7    ,13    ,2.6    ,1.4  ,–,3.8  
18,46,Indiana,"White, 65 years and over",887    ,170    ,19.2    ,166    ,18.7    ,5    ,2.9    ,0.8  ,–,5.0  
18,63,Indiana,"Hispanic or Latino ethnicity, 25 to 34 years",93    ,83    ,88.9    ,78    ,84.0    ,5    ,5.5    ,1.5  ,–,9.5  
19,01,Iowa,Total,"2,435    ","1,697    ",69.7    ,"1,637    ",67.2    ,61    ,3.6    ,3.0  ,–,4.2  
19,02,Iowa,Men,"1,200    ",886    ,73.8    ,853    ,71.1    ,33    ,3.7    ,2.8  ,–,4.6  
19,03,Iowa,Women,"1,234    ",811    ,65.7    ,783    ,63.5    ,27    ,3.4    ,2.5  ,–,4.3  
19,04,Iowa,White,"2,259    ","1,573    ",69.6    ,"1,523    ",67.4    ,50    ,3.2    ,2.6  ,–,3.8  
19,05,Iowa,"White, men","1,116    ",824    ,73.8    ,797    ,71.4    ,27    ,3.3    ,2.5  ,–,4.1  
19,06,Iowa,"White, women","1,143    ",749    ,65.5    ,726    ,63.5    ,23    ,3.1    ,2.2  ,–,4.0  
19,13,Iowa,Hispanic or Latino ethnicity,102    ,80    ,78.7    ,77    ,75.2    ,4    ,4.5    ,1.8  ,–,7.2  
19,16,Iowa,"Married men, spouse present",669    ,517    ,77.3    ,506    ,75.6    ,11    ,2.1    ,1.3  ,–,2.9  
19,17,Iowa,"Married women, spouse present",659    ,459    ,69.7    ,449    ,68.1    ,10    ,2.2    ,1.3  ,–,3.1  
19,18,Iowa,Women who maintain families,115    ,82    ,71.6    ,79    ,68.3    ,4    ,4.6    ,1.5  ,–,7.7  
19,19,Iowa,"Total, 16 to 19 years",152    ,86    ,56.3    ,77    ,50.6    ,9    ,10.1    ,5.5  ,–,14.7  
19,20,Iowa,"Total, 20 to 24 years",212    ,170    ,80.3    ,157    ,74.1    ,13    ,7.6    ,4.8  ,–,10.4  
19,21,Iowa,"Total, 25 to 34 years",444    ,400    ,90.1    ,384    ,86.6    ,16    ,3.9    ,2.6  ,–,5.2  
19,22,Iowa,"Total, 35 to 44 years",337    ,303    ,90.1    ,295    ,87.7    ,8    ,2.7    ,1.4  ,–,4.0  
19,23,Iowa,"Total, 45 to 54 years",389    ,345    ,88.7    ,339    ,87.0    ,7    ,1.9    ,0.9  ,–,2.9  
19,24,Iowa,"Total, 55 to 64 years",421    ,303    ,72.0    ,296    ,70.2    ,8    ,2.5    ,1.3  ,–,3.7  
19,25,Iowa,"Total, 65 years and over",479    ,89    ,18.6    ,88    ,18.3    ,1    ,1.3    ,( 2 ),–,( 2 )
19,27,Iowa,"Men, 20 to 24 years",109    ,90    ,83.1    ,83    ,76.4    ,7    ,8.1    ,4.1  ,–,12.1  
19,28,Iowa,"Men, 25 to 34 years",220    ,208    ,94.4    ,200    ,90.9    ,8    ,3.8    ,2.0  ,–,5.6  
19,29,Iowa,"Men, 35 to 44 years",173    ,164    ,95.1    ,161    ,92.9    ,4    ,2.2    ,0.7  ,–,3.7  
19,30,Iowa,"Men, 45 to 54 years",189    ,174    ,91.7    ,170    ,89.7    ,4    ,2.2    ,0.7  ,–,3.7  
19,31,Iowa,"Men, 55 to 64 years",209    ,159    ,76.0    ,154    ,73.7    ,5    ,3.1    ,1.2  ,–,5.0  
19,34,Iowa,"Women, 20 to 24 years",103    ,80    ,77.2    ,74    ,71.8    ,6    ,7.0    ,3.1  ,–,10.9  
19,35,Iowa,"Women, 25 to 34 years",224    ,192    ,85.9    ,185    ,82.4    ,8    ,4.1    ,2.2  ,–,6.0  
19,36,Iowa,"Women, 35 to 44 years",164    ,139    ,84.9    ,135    ,82.2    ,4    ,3.2    ,1.2  ,–,5.2  
19,37,Iowa,"Women, 45 to 54 years",200    ,172    ,85.9    ,169    ,84.5    ,3    ,1.6    ,0.3  ,–,2.9  
19,38,Iowa,"Women, 55 to 64 years",213    ,145    ,68.0    ,142    ,66.8    ,3    ,1.8    ,0.3  ,–,3.3  
19,40,Iowa,"White, 16 to 19 years",136    ,80    ,59.1    ,73    ,54.0    ,7    ,8.5    ,4.2  ,–,12.8  
19,41,Iowa,"White, 20 to 24 years",193    ,157    ,81.5    ,146    ,75.9    ,11    ,6.9    ,4.1  ,–,9.7  
19,42,Iowa,"White, 25 to 34 years",393    ,358    ,91.1    ,346    ,87.9    ,13    ,3.5    ,2.2  ,–,4.8  
19,43,Iowa,"White, 35 to 44 years",303    ,272    ,89.6    ,265    ,87.3    ,7    ,2.6    ,1.3  ,–,3.9  
19,44,Iowa,"White, 45 to 54 years",366    ,327    ,89.4    ,321    ,87.9    ,5    ,1.7    ,0.7  ,–,2.7  
19,45,Iowa,"White, 55 to 64 years",400    ,291    ,72.8    ,285    ,71.2    ,6    ,2.2    ,1.0  ,–,3.4  
19,46,Iowa,"White, 65 years and over",469    ,88    ,18.7    ,87    ,18.5    ,1    ,1.3    ,( 2 ),–,( 2 )
20,01,Kansas,Total,"2,208    ","1,493    ",67.6    ,"1,428    ",64.7    ,65    ,4.3    ,3.6  ,–,5.0  
20,02,Kansas,Men,"1,079    ",797    ,73.9    ,762    ,70.6    ,36    ,4.5    ,3.6  ,–,5.4  
20,03,Kansas,Women,"1,129    ",696    ,61.6    ,667    ,59.1    ,29    ,4.1    ,3.2  ,–,5.0  
20,04,Kansas,White,"1,919    ","1,302    ",67.8    ,"1,248    ",65.1    ,54    ,4.1    ,3.4  ,–,4.8  
20,05,Kansas,"White, men",940    ,704    ,74.9    ,674    ,71.7    ,30    ,4.3    ,3.3  ,–,5.3  
20,06,Kansas,"White, women",979    ,597    ,61.0    ,574    ,58.6    ,23    ,3.9    ,2.9  ,–,4.9  
20,07,Kansas,Black or African American,132    ,89    ,66.9    ,83    ,62.5    ,6    ,6.6    ,3.7  ,–,9.5  
20,13,Kansas,Hispanic or Latino ethnicity,219    ,166    ,75.8    ,158    ,72.3    ,8    ,4.5    ,2.4  ,–,6.6  
20,14,Kansas,"Hispanic or Latino ethnicity, men",117    ,98    ,84.0    ,93    ,79.8    ,5    ,5.0    ,2.1  ,–,7.9  
20,15,Kansas,"Hispanic or Latino ethnicity, women",102    ,68    ,66.3    ,65    ,63.8    ,3    ,3.9    ,0.9  ,–,6.9  
20,16,Kansas,"Married men, spouse present",589    ,456    ,77.4    ,443    ,75.1    ,13    ,2.9    ,1.9  ,–,3.9  
20,17,Kansas,"Married women, spouse present",598    ,374    ,62.7    ,364    ,61.0    ,10    ,2.7    ,1.6  ,–,3.8  
20,18,Kansas,Women who maintain families,100    ,78    ,77.9    ,74    ,73.9    ,4    ,5.1    ,1.9  ,–,8.3  
20,19,Kansas,"Total, 16 to 19 years",151    ,71    ,46.8    ,64    ,42.1    ,7    ,10.2    ,5.5  ,–,14.9  
20,20,Kansas,"Total, 20 to 24 years",191    ,148    ,77.5    ,139    ,72.6    ,9    ,6.3    ,3.7  ,–,8.9  
20,21,Kansas,"Total, 25 to 34 years",384    ,328    ,85.5    ,317    ,82.4    ,12    ,3.6    ,2.3  ,–,4.9  
20,22,Kansas,"Total, 35 to 44 years",347    ,303    ,87.3    ,292    ,84.1    ,11    ,3.6    ,2.2  ,–,5.0  
20,23,Kansas,"Total, 45 to 54 years",353    ,298    ,84.5    ,285    ,80.8    ,13    ,4.4    ,2.9  ,–,5.9  
20,24,Kansas,"Total, 55 to 64 years",369    ,248    ,67.4    ,239    ,65.0    ,9    ,3.6    ,2.1  ,–,5.1  
20,25,Kansas,"Total, 65 years and over",413    ,96    ,23.3    ,93    ,22.5    ,3    ,3.3    ,1.0  ,–,5.6  
20,27,Kansas,"Men, 20 to 24 years",97    ,74    ,75.9    ,69    ,70.6    ,5    ,7.1    ,3.2  ,–,11.0  
20,28,Kansas,"Men, 25 to 34 years",193    ,180    ,93.4    ,173    ,90.0    ,6    ,3.6    ,1.8  ,–,5.4  
20,29,Kansas,"Men, 35 to 44 years",175    ,163    ,93.4    ,156    ,89.3    ,7    ,4.4    ,2.4  ,–,6.4  
20,30,Kansas,"Men, 45 to 54 years",182    ,163    ,89.6    ,154    ,84.8    ,9    ,5.3    ,3.1  ,–,7.5  
20,31,Kansas,"Men, 55 to 64 years",172    ,126    ,73.2    ,122    ,71.1    ,4    ,2.9    ,1.0  ,–,4.8  
20,32,Kansas,"Men, 65 years and over",185    ,58    ,31.5    ,57    ,30.7    ,1    ,2.5    ,( 2 ),–,( 2 )
20,34,Kansas,"Women, 20 to 24 years",93    ,74    ,79.2    ,70    ,74.8    ,4    ,5.5    ,2.1  ,–,8.9  
20,35,Kansas,"Women, 25 to 34 years",191    ,148    ,77.6    ,143    ,74.8    ,5    ,3.6    ,1.7  ,–,5.5  
20,36,Kansas,"Women, 35 to 44 years",173    ,140    ,81.1    ,136    ,78.9    ,4    ,2.7    ,1.0  ,–,4.4  
20,37,Kansas,"Women, 45 to 54 years",171    ,135    ,79.1    ,131    ,76.4    ,5    ,3.4    ,1.4  ,–,5.4  
20,38,Kansas,"Women, 55 to 64 years",197    ,123    ,62.3    ,117    ,59.6    ,5    ,4.3    ,2.0  ,–,6.6  
20,40,Kansas,"White, 16 to 19 years",126    ,61    ,48.2    ,55    ,43.6    ,6    ,9.5    ,4.6  ,–,14.4  
20,41,Kansas,"White, 20 to 24 years",151    ,118    ,77.9    ,110    ,72.6    ,8    ,6.7    ,3.7  ,–,9.7  
20,42,Kansas,"White, 25 to 34 years",323    ,277    ,85.8    ,268    ,83.0    ,9    ,3.3    ,1.9  ,–,4.7  
20,43,Kansas,"White, 35 to 44 years",295    ,259    ,88.0    ,251    ,85.1    ,9    ,3.3    ,1.9  ,–,4.7  
20,44,Kansas,"White, 45 to 54 years",309    ,263    ,84.9    ,252    ,81.4    ,11    ,4.1    ,2.6  ,–,5.6  
20,45,Kansas,"White, 55 to 64 years",336    ,234    ,69.5    ,225    ,67.0    ,8    ,3.6    ,2.1  ,–,5.1  
20,46,Kansas,"White, 65 years and over",377    ,90    ,23.8    ,87    ,23.0    ,3    ,3.2    ,0.9  ,–,5.5  
21,01,Kentucky,Total,"3,441    ","1,945    ",56.5    ,"1,839    ",53.4    ,106    ,5.4    ,4.6  ,–,6.2  
21,02,Kentucky,Men,"1,658    ","1,023    ",61.7    ,961    ,58.0    ,62    ,6.1    ,4.9  ,–,7.3  
21,03,Kentucky,Women,"1,783    ",921    ,51.7    ,878    ,49.2    ,44    ,4.7    ,3.6  ,–,5.8  
21,04,Kentucky,White,"3,090    ","1,741    ",56.3    ,"1,656    ",53.6    ,85    ,4.9    ,4.1  ,–,5.7  
21,05,Kentucky,"White, men","1,499    ",926    ,61.7    ,873    ,58.3    ,52    ,5.7    ,4.5  ,–,6.9  
21,06,Kentucky,"White, women","1,591    ",815    ,51.2    ,783    ,49.2    ,33    ,4.0    ,3.0  ,–,5.0  
21,07,Kentucky,Black or African American,253    ,149    ,58.7    ,132    ,52.1    ,17    ,11.2    ,7.0  ,–,15.4  
21,08,Kentucky,"Black or African American, men",113    ,67    ,59.6    ,59    ,51.9    ,9    ,12.9    ,6.2  ,–,19.6  
21,09,Kentucky,"Black or African American, women",140    ,81    ,58.0    ,73    ,52.3    ,8    ,9.8    ,4.5  ,–,15.1  
21,13,Kentucky,Hispanic or Latino ethnicity,97    ,72    ,74.6    ,65    ,67.4    ,7    ,9.7    ,4.2  ,–,15.2  
21,16,Kentucky,"Married men, spouse present",887    ,573    ,64.6    ,557    ,62.8    ,16    ,2.8    ,1.8  ,–,3.8  
21,17,Kentucky,"Married women, spouse present",889    ,484    ,54.4    ,470    ,52.8    ,14    ,2.9    ,1.8  ,–,4.0  
21,18,Kentucky,Women who maintain families,208    ,120    ,57.7    ,112    ,53.7    ,8    ,6.9    ,3.3  ,–,10.5  
21,19,Kentucky,"Total, 16 to 19 years",211    ,72    ,34.3    ,58    ,27.6    ,14    ,19.7    ,11.9  ,–,27.5  
21,20,Kentucky,"Total, 20 to 24 years",296    ,208    ,70.3    ,185    ,62.5    ,23    ,11.1    ,7.7  ,–,14.5  
21,21,Kentucky,"Total, 25 to 34 years",555    ,434    ,78.3    ,411    ,74.0    ,24    ,5.4    ,3.7  ,–,7.1  
21,22,Kentucky,"Total, 35 to 44 years",551    ,409    ,74.3    ,393    ,71.4    ,16    ,4.0    ,2.5  ,–,5.5  
21,23,Kentucky,"Total, 45 to 54 years",614    ,438    ,71.3    ,423    ,68.8    ,15    ,3.5    ,2.2  ,–,4.8  
21,24,Kentucky,"Total, 55 to 64 years",553    ,281    ,50.7    ,271    ,49.0    ,10    ,3.5    ,1.8  ,–,5.2  
21,25,Kentucky,"Total, 65 years and over",662    ,102    ,15.4    ,99    ,14.9    ,3    ,3.4    ,0.7  ,–,6.1  
21,27,Kentucky,"Men, 20 to 24 years",143    ,103    ,72.0    ,89    ,62.3    ,14    ,13.6    ,8.2  ,–,19.0  
21,28,Kentucky,"Men, 25 to 34 years",269    ,238    ,88.5    ,224    ,83.3    ,14    ,5.9    ,3.5  ,–,8.3  
21,29,Kentucky,"Men, 35 to 44 years",276    ,223    ,80.9    ,215    ,77.8    ,9    ,3.9    ,1.9  ,–,5.9  
21,30,Kentucky,"Men, 45 to 54 years",298    ,223    ,74.8    ,213    ,71.4    ,10    ,4.5    ,2.4  ,–,6.6  
21,31,Kentucky,"Men, 55 to 64 years",268    ,146    ,54.4    ,140    ,52.1    ,6    ,4.2    ,1.7  ,–,6.7  
21,34,Kentucky,"Women, 20 to 24 years",153    ,105    ,68.7    ,96    ,62.8    ,9    ,8.7    ,4.4  ,–,13.0  
21,35,Kentucky,"Women, 25 to 34 years",286    ,196    ,68.6    ,186    ,65.2    ,10    ,4.9    ,2.5  ,–,7.3  
21,36,Kentucky,"Women, 35 to 44 years",275    ,186    ,67.8    ,179    ,65.0    ,8    ,4.1    ,1.9  ,–,6.3  
21,37,Kentucky,"Women, 45 to 54 years",316    ,215    ,68.0    ,210    ,66.4    ,5    ,2.4    ,0.8  ,–,4.0  
21,38,Kentucky,"Women, 55 to 64 years",285    ,135    ,47.3    ,131    ,46.0    ,4    ,2.7    ,0.6  ,–,4.8  
21,40,Kentucky,"White, 16 to 19 years",181    ,64    ,35.1    ,52    ,28.8    ,11    ,18.1    ,10.1  ,–,26.1  
21,41,Kentucky,"White, 20 to 24 years",260    ,181    ,69.6    ,162    ,62.1    ,19    ,10.7    ,7.1  ,–,14.3  
21,42,Kentucky,"White, 25 to 34 years",479    ,379    ,79.2    ,361    ,75.3    ,19    ,4.9    ,3.2  ,–,6.6  
21,43,Kentucky,"White, 35 to 44 years",486    ,366    ,75.2    ,353    ,72.6    ,13    ,3.5    ,2.0  ,–,5.0  
21,44,Kentucky,"White, 45 to 54 years",562    ,402    ,71.5    ,391    ,69.5    ,11    ,2.8    ,1.6  ,–,4.0  
21,45,Kentucky,"White, 55 to 64 years",494    ,253    ,51.1    ,244    ,49.4    ,8    ,3.3    ,1.6  ,–,5.0  
21,46,Kentucky,"White, 65 years and over",627    ,96    ,15.4    ,94    ,14.9    ,3    ,3.0    ,0.4  ,–,5.6  
22,01,Louisiana,Total,"3,573    ","2,166    ",60.6    ,"2,032    ",56.9    ,134    ,6.2    ,5.6  ,–,6.8  
22,02,Louisiana,Men,"1,695    ","1,124    ",66.3    ,"1,052    ",62.1    ,72    ,6.4    ,5.5  ,–,7.3  
22,03,Louisiana,Women,"1,878    ","1,041    ",55.4    ,980    ,52.1    ,62    ,5.9    ,5.0  ,–,6.8  
22,04,Louisiana,White,"2,335    ","1,438    ",61.6    ,"1,369    ",58.6    ,69    ,4.8    ,4.1  ,–,5.5  
22,05,Louisiana,"White, men","1,137    ",788    ,69.3    ,751    ,66.1    ,37    ,4.7    ,3.8  ,–,5.6  
22,06,Louisiana,"White, women","1,198    ",650    ,54.2    ,618    ,51.5    ,32    ,4.9    ,3.8  ,–,6.0  
22,07,Louisiana,Black or African American,"1,095    ",633    ,57.8    ,571    ,52.2    ,61    ,9.7    ,8.3  ,–,11.1  
22,08,Louisiana,"Black or African American, men",489    ,285    ,58.2    ,252    ,51.4    ,33    ,11.5    ,9.2  ,–,13.8  
22,09,Louisiana,"Black or African American, women",606    ,348    ,57.5    ,320    ,52.7    ,29    ,8.2    ,6.4  ,–,10.0  
22,10,Louisiana,Asian,76    ,54    ,70.6    ,52    ,68.6    ,2    ,2.9    ,1.2  ,–,4.6  
22,13,Louisiana,Hispanic or Latino ethnicity,173    ,117    ,67.5    ,108    ,62.4    ,9    ,7.6    ,4.6  ,–,10.6  
