"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2013 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
20,03,Kansas,Women,"1,119    ",709    ,63.3    ,671    ,59.9    ,38    ,5.4    ,4.5  ,–,6.3  
20,04,Kansas,White,"1,909    ","1,304    ",68.3    ,"1,237    ",64.8    ,68    ,5.2    ,4.6  ,–,5.8  
20,05,Kansas,"White, men",931    ,685    ,73.5    ,648    ,69.6    ,37    ,5.4    ,4.5  ,–,6.3  
20,06,Kansas,"White, women",978    ,620    ,63.3    ,589    ,60.2    ,31    ,5.0    ,4.1  ,–,5.9  
20,07,Kansas,Black or African American,118    ,78    ,65.8    ,69    ,58.0    ,9    ,11.8    ,8.4  ,–,15.2  
20,08,Kansas,"Black or African American, men",56    ,38    ,68.6    ,34    ,60.6    ,5    ,11.7    ,6.9  ,–,16.5  
20,09,Kansas,"Black or African American, women",62    ,39    ,63.2    ,35    ,55.7    ,5    ,11.8    ,7.0  ,–,16.6  
20,10,Kansas,Asian,74    ,47    ,63.1    ,45    ,60.8    ,2    ,3.6    ,1.2  ,–,6.0  
20,11,Kansas,"Asian, men",38    ,25    ,64.1    ,24    ,61.6    ,1    ,3.9    ,0.4  ,–,7.4  
20,13,Kansas,Hispanic or Latino ethnicity,170    ,120    ,70.6    ,110    ,64.9    ,10    ,8.1    ,4.3  ,–,11.9  
20,14,Kansas,"Hispanic or Latino ethnicity, men",88    ,69    ,78.8    ,65    ,73.7    ,4    ,6.5    ,2.0  ,–,11.0  
20,15,Kansas,"Hispanic or Latino ethnicity, women",82    ,51    ,61.8    ,45    ,55.4    ,5    ,10.3    ,3.9  ,–,16.7  
20,16,Kansas,"Married men, spouse present",574    ,439    ,76.5    ,426    ,74.3    ,13    ,3.0    ,2.2  ,–,3.8  
20,17,Kansas,"Married women, spouse present",592    ,390    ,65.9    ,377    ,63.8    ,12    ,3.2    ,2.3  ,–,4.1  
20,18,Kansas,Women who maintain families,118    ,87    ,73.5    ,79    ,66.6    ,8    ,9.3    ,6.1  ,–,12.5  
20,19,Kansas,"Total, 16 to 19 years",158    ,74    ,46.7    ,61    ,38.9    ,12    ,16.8    ,12.1  ,–,21.5  
20,20,Kansas,"Total, 20 to 24 years",219    ,167    ,76.4    ,151    ,68.8    ,17    ,10.0    ,7.6  ,–,12.4  
20,21,Kansas,"Total, 25 to 34 years",393    ,336    ,85.4    ,317    ,80.6    ,19    ,5.7    ,4.4  ,–,7.0  
20,22,Kansas,"Total, 35 to 44 years",299    ,256    ,85.7    ,246    ,82.4    ,10    ,3.9    ,2.7  ,–,5.1  
20,23,Kansas,"Total, 45 to 54 years",368    ,309    ,84.0    ,298    ,81.0    ,11    ,3.6    ,2.5  ,–,4.7  
20,24,Kansas,"Total, 55 to 64 years",356    ,259    ,72.7    ,248    ,69.7    ,11    ,4.2    ,3.0  ,–,5.4  
20,25,Kansas,"Total, 65 years and over",392    ,86    ,21.8    ,83    ,21.2    ,3    ,3.0    ,1.1  ,–,4.9  
20,26,Kansas,"Men, 16 to 19 years",82    ,39    ,47.2    ,30    ,36.6    ,9    ,22.5    ,15.0  ,–,30.0  
20,27,Kansas,"Men, 20 to 24 years",109    ,85    ,77.9    ,75    ,68.9    ,10    ,11.5    ,7.9  ,–,15.1  
20,28,Kansas,"Men, 25 to 34 years",198    ,181    ,91.5    ,170    ,85.9    ,11    ,6.1    ,4.3  ,–,7.9  
20,29,Kansas,"Men, 35 to 44 years",147    ,134    ,91.3    ,131    ,89.1    ,3    ,2.4    ,1.1  ,–,3.7  
20,30,Kansas,"Men, 45 to 54 years",172    ,153    ,89.3    ,147    ,85.9    ,6    ,3.9    ,2.3  ,–,5.5  
20,31,Kansas,"Men, 55 to 64 years",178    ,138    ,77.4    ,133    ,74.4    ,5    ,3.9    ,2.2  ,–,5.6  
20,32,Kansas,"Men, 65 years and over",179    ,48    ,26.6    ,47    ,26.3    ,1    ,1.3    ,( 2 ),–,( 2 )
20,33,Kansas,"Women, 16 to 19 years",76    ,35    ,46.2    ,31    ,41.4    ,4    ,10.5    ,5.1  ,–,15.9  
20,34,Kansas,"Women, 20 to 24 years",110    ,83    ,74.8    ,76    ,68.6    ,7    ,8.4    ,5.3  ,–,11.5  
20,35,Kansas,"Women, 25 to 34 years",195    ,155    ,79.4    ,147    ,75.2    ,8    ,5.2    ,3.4  ,–,7.0  
20,36,Kansas,"Women, 35 to 44 years",152    ,122    ,80.4    ,115    ,75.9    ,7    ,5.6    ,3.5  ,–,7.7  
20,37,Kansas,"Women, 45 to 54 years",196    ,155    ,79.3    ,150    ,76.7    ,5    ,3.4    ,1.9  ,–,4.9  
20,38,Kansas,"Women, 55 to 64 years",178    ,121    ,68.0    ,115    ,64.9    ,6    ,4.6    ,2.7  ,–,6.5  
20,39,Kansas,"Women, 65 years and over",212    ,38    ,17.8    ,36    ,16.9    ,2    ,5.0    ,1.4  ,–,8.6  
20,40,Kansas,"White, 16 to 19 years",133    ,63    ,47.0    ,53    ,39.8    ,10    ,15.4    ,10.5  ,–,20.3  
20,41,Kansas,"White, 20 to 24 years",182    ,139    ,76.8    ,126    ,69.5    ,13    ,9.5    ,6.9  ,–,12.1  
20,42,Kansas,"White, 25 to 34 years",335    ,289    ,86.1    ,273    ,81.5    ,16    ,5.4    ,4.1  ,–,6.7  
20,43,Kansas,"White, 35 to 44 years",260    ,227    ,87.4    ,218    ,84.0    ,9    ,3.9    ,2.6  ,–,5.2  
20,44,Kansas,"White, 45 to 54 years",319    ,272    ,85.3    ,263    ,82.3    ,10    ,3.5    ,2.4  ,–,4.6  
20,45,Kansas,"White, 55 to 64 years",318    ,235    ,73.8    ,226    ,71.1    ,9    ,3.8    ,2.5  ,–,5.1  
20,46,Kansas,"White, 65 years and over",362    ,79    ,21.9    ,77    ,21.3    ,2    ,2.4    ,0.7  ,–,4.1  
20,63,Kansas,"Hispanic or Latino ethnicity, 25 to 34 years",48    ,37    ,76.9    ,35    ,72.1    ,2    ,6.2    ,0.4  ,–,12.0  
20,64,Kansas,"Hispanic or Latino ethnicity, 35 to 44 years",32    ,27    ,83.6    ,25    ,77.2    ,2    ,7.7    ,0.1  ,–,15.3  
21,01,Kentucky,Total,"3,403    ","2,069    ",60.8    ,"1,901    ",55.9    ,168    ,8.1    ,7.3  ,–,8.9  
21,02,Kentucky,Men,"1,638    ","1,089    ",66.5    ,994    ,60.7    ,95    ,8.7    ,7.6  ,–,9.8  
21,03,Kentucky,Women,"1,765    ",980    ,55.5    ,907    ,51.4    ,73    ,7.4    ,6.3  ,–,8.5  
21,04,Kentucky,White,"3,041    ","1,828    ",60.1    ,"1,689    ",55.5    ,139    ,7.6    ,6.8  ,–,8.4  
21,05,Kentucky,"White, men","1,458    ",962    ,66.0    ,886    ,60.7    ,76    ,7.9    ,6.8  ,–,9.0  
21,06,Kentucky,"White, women","1,583    ",866    ,54.7    ,803    ,50.7    ,63    ,7.3    ,6.1  ,–,8.5  
21,07,Kentucky,Black or African American,259    ,168    ,64.8    ,146    ,56.3    ,22    ,13.2    ,9.0  ,–,17.4  
21,08,Kentucky,"Black or African American, men",126    ,86    ,68.3    ,72    ,56.8    ,15    ,16.9    ,10.2  ,–,23.6  
21,09,Kentucky,"Black or African American, women",133    ,82    ,61.5    ,74    ,55.7    ,8    ,9.3    ,4.1  ,–,14.5  
21,10,Kentucky,Asian,55    ,39    ,69.7    ,36    ,65.2    ,2    ,6.5    ,1.7  ,–,11.3  
21,13,Kentucky,Hispanic or Latino ethnicity,106    ,75    ,70.5    ,67    ,62.9    ,8    ,10.8    ,6.5  ,–,15.1  
21,14,Kentucky,"Hispanic or Latino ethnicity, men",60    ,48    ,79.9    ,43    ,70.7    ,6    ,11.5    ,5.9  ,–,17.1  
21,15,Kentucky,"Hispanic or Latino ethnicity, women",46    ,27    ,58.2    ,24    ,52.7    ,3    ,9.6    ,2.6  ,–,16.6  
21,16,Kentucky,"Married men, spouse present",840    ,592    ,70.5    ,564    ,67.2    ,28    ,4.7    ,3.6  ,–,5.8  
21,17,Kentucky,"Married women, spouse present",872    ,498    ,57.2    ,471    ,54.1    ,27    ,5.4    ,4.1  ,–,6.7  
21,18,Kentucky,Women who maintain families,228    ,135    ,59.2    ,120    ,52.5    ,15    ,11.4    ,7.7  ,–,15.1  
21,19,Kentucky,"Total, 16 to 19 years",202    ,80    ,39.4    ,63    ,31.3    ,16    ,20.6    ,14.2  ,–,27.0  
21,20,Kentucky,"Total, 20 to 24 years",336    ,244    ,72.5    ,208    ,61.9    ,36    ,14.6    ,11.5  ,–,17.7  
21,21,Kentucky,"Total, 25 to 34 years",559    ,444    ,79.5    ,403    ,72.2    ,41    ,9.2    ,7.4  ,–,11.0  
21,22,Kentucky,"Total, 35 to 44 years",515    ,417    ,80.9    ,390    ,75.7    ,27    ,6.5    ,4.9  ,–,8.1  
21,23,Kentucky,"Total, 45 to 54 years",624    ,465    ,74.5    ,435    ,69.6    ,31    ,6.6    ,5.1  ,–,8.1  
21,24,Kentucky,"Total, 55 to 64 years",563    ,321    ,57.1    ,308    ,54.8    ,13    ,3.9    ,2.5  ,–,5.3  
21,25,Kentucky,"Total, 65 years and over",604    ,98    ,16.2    ,93    ,15.5    ,5    ,4.8    ,2.0  ,–,7.6  
21,26,Kentucky,"Men, 16 to 19 years",108    ,38    ,34.8    ,28    ,26.0    ,10    ,25.3    ,15.0  ,–,35.6  
21,27,Kentucky,"Men, 20 to 24 years",159    ,123    ,77.3    ,103    ,65.2    ,19    ,15.7    ,11.2  ,–,20.2  
21,28,Kentucky,"Men, 25 to 34 years",270    ,237    ,87.6    ,211    ,78.2    ,25    ,10.8    ,8.1  ,–,13.5  
21,29,Kentucky,"Men, 35 to 44 years",259    ,226    ,87.6    ,211    ,81.5    ,16    ,6.9    ,4.7  ,–,9.1  
21,30,Kentucky,"Men, 45 to 54 years",301    ,240    ,79.6    ,225    ,74.7    ,15    ,6.2    ,4.2  ,–,8.2  
21,31,Kentucky,"Men, 55 to 64 years",277    ,168    ,60.8    ,161    ,58.3    ,7    ,4.0    ,2.1  ,–,5.9  
21,32,Kentucky,"Men, 65 years and over",265    ,58    ,21.8    ,54    ,20.5    ,4    ,6.1    ,2.0  ,–,10.2  
21,33,Kentucky,"Women, 16 to 19 years",94    ,42    ,44.8    ,35    ,37.4    ,7    ,16.4    ,8.5  ,–,24.3  
21,34,Kentucky,"Women, 20 to 24 years",177    ,121    ,68.2    ,105    ,59.0    ,16    ,13.5    ,9.3  ,–,17.7  
21,35,Kentucky,"Women, 25 to 34 years",289    ,207    ,71.9    ,192    ,66.6    ,15    ,7.4    ,5.0  ,–,9.8  
21,36,Kentucky,"Women, 35 to 44 years",256    ,190    ,74.2    ,179    ,69.8    ,11    ,6.0    ,3.8  ,–,8.2  
21,37,Kentucky,"Women, 45 to 54 years",323    ,225    ,69.8    ,210    ,64.9    ,16    ,7.0    ,4.8  ,–,9.2  
21,38,Kentucky,"Women, 55 to 64 years",286    ,153    ,53.5    ,147    ,51.4    ,6    ,3.8    ,1.8  ,–,5.8  
21,39,Kentucky,"Women, 65 years and over",340    ,40    ,11.9    ,39    ,11.5    ,1    ,3.0    ,( 2 ),–,( 2 )
21,40,Kentucky,"White, 16 to 19 years",174    ,66    ,38.2    ,52    ,29.9    ,14    ,21.8    ,14.6  ,–,29.0  
21,41,Kentucky,"White, 20 to 24 years",278    ,207    ,74.5    ,180    ,64.6    ,28    ,13.3    ,10.1  ,–,16.5  
21,42,Kentucky,"White, 25 to 34 years",488    ,387    ,79.3    ,354    ,72.6    ,33    ,8.4    ,6.5  ,–,10.3  
21,43,Kentucky,"White, 35 to 44 years",440    ,351    ,79.8    ,328    ,74.7    ,23    ,6.4    ,4.7  ,–,8.1  
21,44,Kentucky,"White, 45 to 54 years",569    ,425    ,74.6    ,398    ,69.8    ,27    ,6.4    ,4.8  ,–,8.0  
21,45,Kentucky,"White, 55 to 64 years",530    ,301    ,56.9    ,290    ,54.7    ,12    ,3.9    ,2.5  ,–,5.3  
21,46,Kentucky,"White, 65 years and over",563    ,91    ,16.1    ,88    ,15.6    ,3    ,3.5    ,1.0  ,–,6.0  
21,48,Kentucky,"Black or African American, 20 to 24 years",40    ,27    ,66.2    ,20    ,49.0    ,7    ,25.9    ,10.9  ,–,40.9  
21,49,Kentucky,"Black or African American, 25 to 34 years",43    ,37    ,85.6    ,30    ,68.3    ,8    ,20.2    ,8.9  ,–,31.5  
21,50,Kentucky,"Black or African American, 35 to 44 years",49    ,43    ,87.4    ,40    ,82.0    ,3    ,6.1    ,0.3  ,–,11.9  
21,51,Kentucky,"Black or African American, 45 to 54 years",46    ,34    ,73.9    ,31    ,68.5    ,2    ,7.3    ,0.1  ,–,14.5  
21,63,Kentucky,"Hispanic or Latino ethnicity, 25 to 34 years",37    ,29    ,78.6    ,25    ,67.5    ,4    ,14.2    ,6.2  ,–,22.2  
22,01,Louisiana,Total,"3,525    ","2,096    ",59.5    ,"1,949    ",55.3    ,147    ,7.0    ,6.2  ,–,7.8  
22,02,Louisiana,Men,"1,670    ","1,114    ",66.7    ,"1,033    ",61.8    ,82    ,7.3    ,6.2  ,–,8.4  
22,03,Louisiana,Women,"1,855    ",982    ,52.9    ,917    ,49.4    ,65    ,6.7    ,5.6  ,–,7.8  
22,04,Louisiana,White,"2,327    ","1,435    ",61.6    ,"1,364    ",58.6    ,71    ,4.9    ,4.1  ,–,5.7  
22,05,Louisiana,"White, men","1,134    ",802    ,70.7    ,761    ,67.1    ,41    ,5.1    ,4.0  ,–,6.2  
22,06,Louisiana,"White, women","1,193    ",633    ,53.0    ,603    ,50.5    ,30    ,4.7    ,3.5  ,–,5.9  
22,07,Louisiana,Black or African American,"1,076    ",590    ,54.9    ,518    ,48.2    ,72    ,12.2    ,10.0  ,–,14.4  
22,08,Louisiana,"Black or African American, men",478    ,271    ,56.7    ,233    ,48.7    ,38    ,14.1    ,10.6  ,–,17.6  
22,09,Louisiana,"Black or African American, women",597    ,319    ,53.5    ,285    ,47.8    ,34    ,10.6    ,7.8  ,–,13.4  
22,13,Louisiana,Hispanic or Latino ethnicity,147    ,101    ,68.9    ,88    ,60.3    ,13    ,12.5    ,7.5  ,–,17.5  
22,14,Louisiana,"Hispanic or Latino ethnicity, men",80    ,66    ,82.2    ,57    ,70.6    ,9    ,14.1    ,7.4  ,–,20.8  
22,16,Louisiana,"Married men, spouse present",836    ,600    ,71.7    ,582    ,69.6    ,18    ,3.0    ,2.0  ,–,4.0  
22,17,Louisiana,"Married women, spouse present",816    ,461    ,56.4    ,445    ,54.5    ,16    ,3.4    ,2.2  ,–,4.6  
22,18,Louisiana,Women who maintain families,287    ,179    ,62.6    ,158    ,55.1    ,22    ,12.0    ,8.4  ,–,15.6  
22,19,Louisiana,"Total, 16 to 19 years",269    ,80    ,29.8    ,67    ,24.9    ,13    ,16.2    ,10.0  ,–,22.4  
22,20,Louisiana,"Total, 20 to 24 years",337    ,233    ,69.0    ,201    ,59.4    ,32    ,13.8    ,10.4  ,–,17.2  
22,21,Louisiana,"Total, 25 to 34 years",585    ,463    ,79.2    ,423    ,72.3    ,40    ,8.7    ,6.8  ,–,10.6  
22,22,Louisiana,"Total, 35 to 44 years",555    ,431    ,77.6    ,407    ,73.2    ,24    ,5.6    ,4.0  ,–,7.2  
22,23,Louisiana,"Total, 45 to 54 years",634    ,468    ,73.8    ,448    ,70.7    ,19    ,4.2    ,2.9  ,–,5.5  
22,24,Louisiana,"Total, 55 to 64 years",550    ,318    ,57.8    ,302    ,55.0    ,16    ,5.0    ,3.3  ,–,6.7  
22,25,Louisiana,"Total, 65 years and over",595    ,104    ,17.4    ,101    ,17.0    ,2    ,2.1    ,0.1  ,–,4.1  
22,26,Louisiana,"Men, 16 to 19 years",131    ,41    ,31.2    ,35    ,26.8    ,6    ,14.2    ,6.0  ,–,22.4  
22,27,Louisiana,"Men, 20 to 24 years",155    ,117    ,75.2    ,99    ,63.8    ,18    ,15.3    ,10.3  ,–,20.3  
22,28,Louisiana,"Men, 25 to 34 years",298    ,256    ,85.9    ,232    ,77.6    ,25    ,9.7    ,7.0  ,–,12.4  
22,29,Louisiana,"Men, 35 to 44 years",261    ,219    ,83.9    ,204    ,78.0    ,15    ,7.0    ,4.5  ,–,9.5  
22,30,Louisiana,"Men, 45 to 54 years",303    ,243    ,80.2    ,232    ,76.7    ,11    ,4.4    ,2.5  ,–,6.3  
22,31,Louisiana,"Men, 55 to 64 years",264    ,176    ,66.6    ,170    ,64.5    ,6    ,3.2    ,1.3  ,–,5.1  
22,32,Louisiana,"Men, 65 years and over",257    ,62    ,24.2    ,61    ,23.6    ,2    ,2.7    ,( 2 ),–,( 2 )
22,33,Louisiana,"Women, 16 to 19 years",139    ,39    ,28.4    ,32    ,23.2    ,7    ,18.4    ,8.9  ,–,27.9  
22,34,Louisiana,"Women, 20 to 24 years",182    ,116    ,63.6    ,102    ,55.7    ,14    ,12.4    ,7.9  ,–,16.9  
22,35,Louisiana,"Women, 25 to 34 years",286    ,207    ,72.3    ,192    ,66.9    ,15    ,7.4    ,4.8  ,–,10.0  
22,36,Louisiana,"Women, 35 to 44 years",294    ,212    ,72.0    ,203    ,69.0    ,9    ,4.2    ,2.3  ,–,6.1  
22,37,Louisiana,"Women, 45 to 54 years",331    ,225    ,67.9    ,216    ,65.2    ,9    ,3.9    ,2.1  ,–,5.7  
22,38,Louisiana,"Women, 55 to 64 years",285    ,142    ,49.7    ,132    ,46.1    ,10    ,7.2    ,4.1  ,–,10.3  
22,39,Louisiana,"Women, 65 years and over",337    ,41    ,12.2    ,41    ,12.1    ,1    ,1.3    ,( 2 ),–,( 2 )
22,40,Louisiana,"White, 16 to 19 years",165    ,55    ,33.3    ,49    ,29.7    ,6    ,10.8    ,4.7  ,–,16.9  
22,41,Louisiana,"White, 20 to 24 years",185    ,138    ,74.2    ,126    ,68.2    ,11    ,8.1    ,4.7  ,–,11.5  
22,42,Louisiana,"White, 25 to 34 years",379    ,302    ,79.5    ,284    ,74.8    ,18    ,5.9    ,4.0  ,–,7.8  
22,43,Louisiana,"White, 35 to 44 years",364    ,292    ,80.3    ,278    ,76.4    ,14    ,4.8    ,3.0  ,–,6.6  
22,44,Louisiana,"White, 45 to 54 years",444    ,346    ,78.0    ,334    ,75.3    ,12    ,3.5    ,2.1  ,–,4.9  
22,45,Louisiana,"White, 55 to 64 years",358    ,220    ,61.5    ,212    ,59.3    ,8    ,3.6    ,1.8  ,–,5.4  
22,46,Louisiana,"White, 65 years and over",432    ,82    ,19.0    ,80    ,18.5    ,2    ,2.5    ,0.1  ,–,4.9  
22,48,Louisiana,"Black or African American, 20 to 24 years",133    ,82    ,61.2    ,62    ,46.8    ,19    ,23.5    ,15.1  ,–,31.9  
22,49,Louisiana,"Black or African American, 25 to 34 years",189    ,149    ,78.8    ,127    ,66.9    ,22    ,15.1    ,10.1  ,–,20.1  
22,50,Louisiana,"Black or African American, 35 to 44 years",174    ,130    ,74.4    ,120    ,69.0    ,9    ,7.3    ,3.6  ,–,11.0  
22,51,Louisiana,"Black or African American, 45 to 54 years",168    ,109    ,64.6    ,101    ,60.1    ,8    ,6.9    ,2.9  ,–,10.9  
22,52,Louisiana,"Black or African American, 55 to 64 years",173    ,85    ,49.0    ,78    ,45.2    ,7    ,7.7    ,3.0  ,–,12.4  
22,63,Louisiana,"Hispanic or Latino ethnicity, 25 to 34 years",52    ,40    ,77.9    ,35    ,68.4    ,5    ,12.2    ,4.1  ,–,20.3  
23,01,Maine,Total,"1,086    ",711    ,65.4    ,663    ,61.0    ,48    ,6.8    ,6.2  ,–,7.4  
23,02,Maine,Men,525    ,364    ,69.3    ,337    ,64.2    ,26    ,7.2    ,6.4  ,–,8.0  
23,03,Maine,Women,561    ,347    ,61.9    ,325    ,58.0    ,22    ,6.2    ,5.4  ,–,7.0  
23,04,Maine,White,"1,043    ",685    ,65.6    ,639    ,61.2    ,45    ,6.6    ,6.0  ,–,7.2  
23,05,Maine,"White, men",503    ,349    ,69.4    ,324    ,64.5    ,25    ,7.1    ,6.3  ,–,7.9  
23,06,Maine,"White, women",540    ,335    ,62.0    ,315    ,58.2    ,20    ,6.1    ,5.3  ,–,6.9  
23,07,Maine,Black or African American,12    ,7    ,60.4    ,6    ,51.0    ,1    ,15.6    ,8.1  ,–,23.1  
23,10,Maine,Asian,13    ,10    ,74.8    ,10    ,71.0    ,1    ,5.0    ,1.3  ,–,8.7  
23,16,Maine,"Married men, spouse present",292    ,210    ,71.9    ,202    ,69.1    ,8    ,3.9    ,3.1  ,–,4.7  
23,17,Maine,"Married women, spouse present",294    ,186    ,63.3    ,179    ,60.8    ,8    ,4.0    ,3.2  ,–,4.8  
23,18,Maine,Women who maintain families,53    ,35    ,66.8    ,31    ,58.9    ,4    ,11.8    ,8.4  ,–,15.2  
23,19,Maine,"Total, 16 to 19 years",67    ,34    ,50.5    ,27    ,39.8    ,7    ,21.1    ,16.5  ,–,25.7  
23,20,Maine,"Total, 20 to 24 years",85    ,66    ,77.8    ,60    ,70.7    ,6    ,9.2    ,7.0  ,–,11.4  
23,21,Maine,"Total, 25 to 34 years",143    ,118    ,83.0    ,109    ,76.1    ,10    ,8.2    ,6.7  ,–,9.7  
23,22,Maine,"Total, 35 to 44 years",156    ,133    ,85.1    ,125    ,80.2    ,8    ,5.8    ,4.6  ,–,7.0  
23,23,Maine,"Total, 45 to 54 years",208    ,167    ,80.2    ,158    ,76.0    ,9    ,5.3    ,4.3  ,–,6.3  
23,24,Maine,"Total, 55 to 64 years",216    ,150    ,69.1    ,144    ,66.5    ,6    ,3.8    ,2.9  ,–,4.7  
23,25,Maine,"Total, 65 years and over",212    ,44    ,20.8    ,41    ,19.3    ,3    ,6.9    ,4.6  ,–,9.2  
23,26,Maine,"Men, 16 to 19 years",34    ,16    ,47.8    ,13    ,37.3    ,4    ,21.9    ,15.2  ,–,28.6  
23,27,Maine,"Men, 20 to 24 years",41    ,33    ,79.0    ,30    ,71.1    ,3    ,9.9    ,6.7  ,–,13.1  
23,28,Maine,"Men, 25 to 34 years",71    ,63    ,89.5    ,57    ,80.9    ,6    ,9.6    ,7.3  ,–,11.9  
23,29,Maine,"Men, 35 to 44 years",77    ,69    ,89.6    ,64    ,83.1    ,5    ,7.3    ,5.4  ,–,9.2  
23,30,Maine,"Men, 45 to 54 years",99    ,82    ,83.0    ,78    ,79.4    ,4    ,4.3    ,3.0  ,–,5.6  
23,31,Maine,"Men, 55 to 64 years",106    ,78    ,73.1    ,74    ,69.9    ,3    ,4.3    ,2.9  ,–,5.7  
23,32,Maine,"Men, 65 years and over",97    ,23    ,23.6    ,21    ,22.0    ,2    ,6.6    ,3.5  ,–,9.7  
23,33,Maine,"Women, 16 to 19 years",33    ,18    ,53.3    ,14    ,42.5    ,4    ,20.3    ,14.1  ,–,26.5  
23,34,Maine,"Women, 20 to 24 years",43    ,33    ,76.7    ,30    ,70.2    ,3    ,8.4    ,5.5  ,–,11.3  
23,35,Maine,"Women, 25 to 34 years",72    ,55    ,76.5    ,51    ,71.4    ,4    ,6.7    ,4.7  ,–,8.7  
23,36,Maine,"Women, 35 to 44 years",79    ,64    ,80.7    ,61    ,77.4    ,3    ,4.1    ,2.6  ,–,5.6  
23,37,Maine,"Women, 45 to 54 years",109    ,85    ,77.6    ,79    ,72.8    ,5    ,6.1    ,4.5  ,–,7.7  
23,38,Maine,"Women, 55 to 64 years",110    ,72    ,65.3    ,69    ,63.2    ,2    ,3.3    ,2.0  ,–,4.6  
23,39,Maine,"Women, 65 years and over",115    ,21    ,18.4    ,20    ,17.0    ,1    ,7.1    ,3.7  ,–,10.5  
23,40,Maine,"White, 16 to 19 years",63    ,32    ,50.8    ,25    ,40.1    ,7    ,20.9    ,16.2  ,–,25.6  
23,41,Maine,"White, 20 to 24 years",80    ,63    ,79.0    ,57    ,71.8    ,6    ,9.2    ,7.0  ,–,11.4  
23,42,Maine,"White, 25 to 34 years",133    ,111    ,83.4    ,102    ,76.7    ,9    ,8.0    ,6.4  ,–,9.6  
23,43,Maine,"White, 35 to 44 years",148    ,126    ,85.2    ,119    ,80.5    ,7    ,5.6    ,4.4  ,–,6.8  
23,44,Maine,"White, 45 to 54 years",199    ,162    ,81.2    ,153    ,77.0    ,8    ,5.2    ,4.2  ,–,6.2  
23,45,Maine,"White, 55 to 64 years",212    ,147    ,69.4    ,141    ,66.7    ,6    ,3.8    ,2.9  ,–,4.7  
23,46,Maine,"White, 65 years and over",209    ,44    ,20.9    ,41    ,19.4    ,3    ,6.9    ,4.6  ,–,9.2  
24,01,Maryland,Total,"4,642    ","3,128    ",67.4    ,"2,919    ",62.9    ,209    ,6.7    ,6.2  ,–,7.2  
24,02,Maryland,Men,"2,198    ","1,593    ",72.5    ,"1,480    ",67.3    ,114    ,7.1    ,6.4  ,–,7.8  
24,03,Maryland,Women,"2,443    ","1,535    ",62.8    ,"1,440    ",58.9    ,95    ,6.2    ,5.6  ,–,6.8  
24,04,Maryland,White,"2,831    ","1,894    ",66.9    ,"1,792    ",63.3    ,102    ,5.4    ,4.9  ,–,5.9  
24,05,Maryland,"White, men","1,387    ","1,019    ",73.5    ,956    ,69.0    ,63    ,6.1    ,5.3  ,–,6.9  
24,06,Maryland,"White, women","1,444    ",876    ,60.6    ,836    ,57.9    ,39    ,4.5    ,3.8  ,–,5.2  
24,07,Maryland,Black or African American,"1,347    ",913    ,67.8    ,824    ,61.2    ,88    ,9.7    ,8.7  ,–,10.7  
24,08,Maryland,"Black or African American, men",600    ,413    ,68.8    ,372    ,61.9    ,42    ,10.1    ,8.6  ,–,11.6  
24,09,Maryland,"Black or African American, women",747    ,499    ,66.9    ,453    ,60.6    ,47    ,9.4    ,8.0  ,–,10.8  
24,10,Maryland,Asian,330    ,225    ,68.4    ,215    ,65.1    ,11    ,4.8    ,3.4  ,–,6.2  
24,11,Maryland,"Asian, men",147    ,112    ,76.2    ,106    ,71.9    ,6    ,5.8    ,3.7  ,–,7.9  
24,12,Maryland,"Asian, women",182    ,113    ,62.0    ,109    ,59.6    ,4    ,3.8    ,2.1  ,–,5.5  
24,13,Maryland,Hispanic or Latino ethnicity,402    ,312    ,77.4    ,296    ,73.5    ,16    ,5.1    ,3.9  ,–,6.3  
24,14,Maryland,"Hispanic or Latino ethnicity, men",204    ,178    ,87.4    ,168    ,82.4    ,10    ,5.6    ,3.9  ,–,7.3  
24,15,Maryland,"Hispanic or Latino ethnicity, women",198    ,133    ,67.2    ,128    ,64.3    ,6    ,4.3    ,2.6  ,–,6.0  
24,16,Maryland,"Married men, spouse present","1,132    ",878    ,77.5    ,840    ,74.3    ,37    ,4.2    ,3.5  ,–,4.9  
24,17,Maryland,"Married women, spouse present","1,124    ",720    ,64.0    ,685    ,61.0    ,35    ,4.8    ,4.0  ,–,5.6  
